,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
184,(0.6940376547336792+0j),(-0.03857709103546271-0.05857787801294853j),(0.01615113690933114+0.012652705217994588j),(-0.03149957321092998-0.06015488404815228j),(-0.07168516488273162+0.0760584730483295j),(0.07598420620249191+0.40271138201980133j),(0.18187529677934727-0.29257600186368243j),(0.15230927768480174+0.11583173538453358j),(-0.22578525960319729-0.01835495824076729j),(-0.1998465449954777+0.42067087559929855j),(-0.1300449874785353+0.13078729505839468j),(-0.0942086116582485-0.07697329602745366j),(0.1701032893038889+0.009088347805679221j),(-0.11031720818664945+0.08683638098163561j)
185,(0.5292196070497831+0j),(-0.010642282348083097+0.033089425893529215j),(0.01639026256713033+0.057193764733250003j),(0.03986598060755073+0.21773252794166892j),(-0.06351154430868768+0.08751608071287788j),(0.131525992591455+0.03673799272257729j),(-0.024322255060983004+0.2533560022472171j),(-0.0908912634814221-0.5268021302744499j),(-0.19857935893861292+0.10550085729387913j),(-0.06210391952931382-0.3866395034826675j),(0.18481194467662868-0.29167371734692427j),(0.013504605172921416+0.11853533360456758j),(0.1136066284479583+0.08705588043502596j),(0.07466585476178278+0.07388552702163054j)
186,(-0.20614540547116306+0j),(-0.016289171660592145+0.010086913196619543j),(-0.04669173378664728-0.06221870415231971j),(-0.05805729197975653+0.09934788012702914j),(0.039318403050215826+0.08209259308184225j),(0.034612757623329944+0.1322224129253291j),(-0.1395502493358212+0.2971825370846818j),(-0.2868998399258372-0.13091890193054687j),(-0.8164998788283389+0.14426776172515218j),(0.008235525384527308-0.15372983473118315j),(0.04469842838064879+0.036660331404047564j),(-0.13387497395404063+0.010227617616916589j),(0.029013792798115595-0.09767789157968919j),(0.06005588036802393+0.05094868195018319j)
187,(-0.07234862710931828+0j),(-0.07075105950426508+0.08436354351001628j),(0.10611373159576484-0.032644100260095496j),(-0.05350805900720124-0.09094625566923778j),(0.06595481545193142-0.10705178628833399j),(-0.23940587782685033+0.0980120844140392j),(0.08462533202459667+0.1290471394390998j),(-0.13293085903281307-0.22044216306967335j),(-0.7115494342650891-0.0415460669549621j),(-0.04618205534399082-0.37936562213691044j),(-0.028119898777591752-0.051932724312097694j),(0.10906169399126453-0.17741391416876082j),(-0.0063735577404249715+0.06701033407489976j),(-0.13126830787881233-0.06207115980028975j)
188,(-0.9677567429749439+0j),(-0.11354207527607267+0.1375188920571568j),(0.22766014854881184+0.2251420185030403j),(-0.010480576318342236+0.028979515159236812j),(-0.08652009680988337+0.07862721817493755j),(-0.22146037198287333+0.1604555799205165j),(0.10320503798875841+0.10072096630754253j),(0.34535950002893284-0.18295089555051222j),(-0.6743313800913726+0.26715785652944435j),(0.008358927659922508-0.17524806253498043j),(0.17857813149741933+0.11625118771195439j),(0.18025942220580082-0.136220519213539j),(0.037857296507005804-0.08080064230621563j),(-0.07115232408932097-0.010461284314911654j)
189,(-0.1574029499690902+0j),(-0.06227182738916308-0.03580429615549249j),(-0.06932015751035554+0.0605809240253047j),(-0.08620423379852608-0.06690192562916651j),(-0.0012764164875877252+0.11729398581541375j),(0.000530518475810998+0.07442028153015054j),(0.15546780755014794+0.1150080437052097j),(-0.18035186751399512-0.27281901247192436j),(-0.6079123973940428+0.5834654103157019j),(-0.16848221716943224-0.25533950266785j),(0.09019766709802014-0.08668307424785057j),(-0.06913333803112197-0.07260844512469478j),(-0.04829566668814906-0.07430020403431675j),(0.043509721581799984+0.001666513489449694j)
190,(0.38265009225898783+0j),(-0.041881605503103214-0.03522996176339162j),(-0.15707109510469147+0.02517551016311033j),(-0.13588578517215616-0.017979131351132237j),(0.18340434553171284+0.04965700192667549j),(0.02656934618781382+0.12176676859008362j),(0.22387645656809727-0.03931366232785836j),(0.13391691042088893-0.33688166207744646j),(-0.06908854589661255+0.2405475872019851j),(0.10670900757214552+0.0002690091803791393j),(0.04983607397732569+0.1390647756431795j),(0.0704440089466155-0.04241419124253872j),(0.12197864780930665+0.052013538694412526j),(0.024021437466475726-0.10069856372510272j)
191,(0.15595975034427312+0j),(0.012039686040219533+0.0703701989646436j),(-0.07256164845231688+0.11296237321203868j),(0.09425076572982201-0.03631034177795636j),(-0.23580449454500635-0.15143484104829674j),(0.10103958810199827+0.16615538377709294j),(-0.04431946022956701-0.06244905853247823j),(-0.06835671117693613-0.4047528075536979j),(-0.5509853203202407+0.07006878838069702j),(0.08834575409054522-0.2047193334048651j),(0.14550371061462397-0.0510494106870238j),(-0.11461915578569898+0.08419242558427674j),(0.006890959960701146-0.01499990239382996j),(0.012777384029790543+0.018354569329472107j)
192,(0.6958085000724628+0j),(-0.0570693128654788-0.002337325625787705j),(-0.01013374527465419-0.04427769938638501j),(0.13780873009938688-0.0935750407663725j),(0.02125883162765997-0.03470775076624902j),(-0.04801764354450338+0.10996708303724101j),(-0.10426847244222595+0.12153273976181726j),(-0.039979238132017474-0.6941733345442208j),(-0.5392630552613419+0.2507519820309042j),(-0.07416660625111157-0.05000721496042619j),(-0.13414867624808738+0.10739669866203443j),(0.0158111595246237-0.004303884390208151j),(0.07327246824540011-0.09324270182202711j),(0.04949358503318508-0.10390743065293133j)
193,(-0.3623633335025215+0j),(-0.0066785956008355365-0.10296289365873562j),(0.09865388684422506+0.052315263901121276j),(0.17832087371084285+0.10411574405553044j),(0.1308641994468916+0.19894217686657906j),(-0.0004798855109654776+0.20631368470059216j),(-0.09615923098609995+0.10945713088915845j),(-0.11771617794817667-0.6045550539888747j),(-0.2910678628455401+0.2527514681838167j),(-0.20837855623423704+0.1777065397922871j),(-0.1339908160376014+0.19639672804980857j),(-0.08696503215759108+0.054107513273071464j),(0.005252166372029757+0.0809583969301932j),(-0.12483845426345333-0.09784398357636931j)
194,(0.8676629118519694+0j),(0.11622090141369563+0.13010545068202017j),(-0.1454707398067714+0.0707608395406029j),(0.17577313071430067+0.22207089870801186j),(0.07870430526438198+0.2651336276492911j),(-0.03652337353813539+0.06849692068369051j),(0.18505160650239796+0.218998669412312j),(0.06951198612009607-0.5321686567958754j),(0.052427333731712225+0.06718455170474076j),(-0.17809318802457502+0.15175847993118052j),(-0.1552393415580002-0.11582751693787395j),(0.00858811409218939+0.03233098585256239j),(-0.06129834574904683+0.2029920497501674j),(-0.06235320299119203+0.02783421659393086j)
195,(0.7089551530759685+0j),(0.021056008767621665-0.08052395660159924j),(-0.15024642569412489+0.07521478902915198j),(0.23510083690465422+0.008241846035921634j),(-0.015339038852896385+0.09377393151216994j),(0.12394973356982279-0.02112757131621147j),(0.18037247440081555+0.4020360572091202j),(-0.05854631324028773-0.37751482815973725j),(-0.11497965714961664-0.12478660119776061j),(-0.1024029995450201-0.08089535747837989j),(0.10004336955020528-0.04607071513792982j),(-0.06792481932753909-0.029277362651406378j),(0.0004958157160745522+0.007942180905146666j),(0.007675612598617+0.030555932463809284j)
196,(0.5328436505516235+0j),(0.007586325811500127+0.0404115036829467j),(0.04602438323567297-0.11569322215376526j),(0.10248161818110954+0.007675915802034992j),(0.10603182664617047-0.04791047568225379j),(-0.042864355014225405-0.05137259992624857j),(-0.05280122653263964+0.24165910497198373j),(0.2267613314808099-0.6557148372027848j),(-0.36073394300197764-0.11273638085659055j),(-0.07066232115002484-0.283959259817071j),(0.13676744100401156-0.04370074187386982j),(0.04213571348035404-0.014501999688508441j),(-0.036633793481547-0.035161251282965766j),(-0.13122466838641267-0.05886502718115324j)
197,(0.24080644017065989+0j),(-0.058216143543593085+0.08287939665585929j),(0.08584616649355095-0.09523200302515623j),(-0.06208037118295774+0.058026900449834606j),(0.01082118508911201-0.048372970377262j),(0.04183320959863733-0.022130604755350353j),(0.35525863195395685+0.2121608565904695j),(0.5234117362338724-0.12441642097377334j),(-0.16038109362893693-0.260113063663377j),(0.06358694778057364-0.3853080149265402j),(0.5016536430930317+0.11887150490738377j),(-0.06525318261880331+0.10033674814592834j),(-0.10575595007976776+0.14801500581719187j),(0.04348059517768346-0.0207776685846529j)
198,(0.9340525495504666+0j),(0.0003941403425532508+0.10794630795862246j),(-0.07499833282984035-0.07840072671841347j),(-0.08878200758484714-0.021419023845159965j),(-0.06646016581252807-0.08306046783412994j),(0.03840356980759371+0.0013359276112958028j),(0.04080526438975179+0.34245566241803227j),(0.35509427180145314-0.2153827860787109j),(-0.23895477884089908-0.17887967497124063j),(0.05104894896183337-0.33378159896417114j),(0.5312650424798766+0.24998119663788787j),(-0.1080301945842637+0.04611026758871601j),(0.017062217012875885+0.02326445460423609j),(-0.00010518357027092251+0.035326746802315276j)
199,(0.4768496460508695+0j),(-0.10692132878581247-0.07127677839064601j),(0.15702642270045972+0.13415787858269992j),(-0.09153972865815652-0.007374391557015341j),(0.08703949353936033-0.05826654062528705j),(0.2221453742984723-0.28594470812427886j),(-0.205624187468232+0.0886183121932678j),(0.0451953681665816-0.6765909767758377j),(-0.2390006709931345-0.35807342396891917j),(0.06698864405637855-0.33062692228580975j),(0.3340523812531103+0.220075132573959j),(-0.013591036563289695-0.07283297658193229j),(0.02211483527010248+0.020019173973698318j),(-0.03134414033562242+0.014545480101518297j)
200,(-0.9021253710786423+0j),(-0.09243661900111477+0.006054762660480016j),(-0.03670658165041296+0.031072677104200808j),(0.014193781853831886+0.06840947651139499j),(-0.079818687785702+0.1729556658304896j),(0.43239274066338507+0.10909334011325234j),(-0.05136011145931941+0.2062990196614089j),(-0.30037484592202207-0.39111676904399617j),(-0.09643118024767347-0.20165701109028641j),(-0.09255632631807001-0.14616402875902668j),(0.2719305939338884+0.08106349811657476j),(0.09021627265760782-0.22424993969072504j),(-0.015578480226110983-0.13526478085773902j),(-0.004899094026566252+0.11171842566598719j)
201,(-0.35346058143987674+0j),(-0.11143337060036022+0.06087123160970616j),(0.10515959345233765+0.15575766994837412j),(0.09063505306288323-0.021198023058846122j),(0.06895181985531879-0.08799967911387213j),(0.27768657561301524+0.2573791431165791j),(0.015721269497620052+0.0629413934847619j),(-0.41143576183850156-0.4884605466274184j),(-0.030638270442042155+0.07640185655583702j),(0.11549093965436505-0.2825972837163131j),(-0.04687500694262096-0.0161340260359551j),(-0.08070651477482475-0.06842816687155814j),(0.015537543315021551+0.0437030582304834j),(-0.14163423478042855+0.11561727202823437j)
202,(0.1479157393979471+0j),(-0.19548348501009227+0.024426026170834787j),(0.1856427481415114+0.06463493072360713j),(-0.07331421914872982+0.20435958637333265j),(0.17769157335117744-0.059616493404563944j),(-0.04331773060707664+0.021780615040818335j),(-0.1459192332668771-0.31362460041109486j),(-0.18733046284258276-0.8653492835479227j),(-0.06946505417891304-0.012250602354275733j),(0.37911122758677246-0.10593427889252353j),(-0.000675251040407325+0.07122029859395858j),(-0.08645618986258775+0.10600838613586035j),(-0.020770764440245733-0.1798719500983758j),(-0.12394829307699959+0.007053314494855748j)
203,(0.09646139484984799+0j),(0.06843538843411125-0.046544131753662885j),(-0.011151362025742996+0.16458545095790061j),(0.01948301730848223+0.0105590964971978j),(0.13306061949725267-0.08706393676577628j),(0.293773618316994+0.13306045117693663j),(-0.26779071740457994-0.18133991657327156j),(-0.3775966644740113-0.4247626799705741j),(-0.1771924261422966+0.12000652664992781j),(0.32999773403487703-0.3211413065076559j),(-0.0857671637881877+0.10903901812449839j),(-0.21050537999094446+0.0014287462110674823j),(0.06390875142685767-0.06512949245483866j),(0.03241629976306544+0.03945992757295426j)
204,(0.41566594375540394+0j),(0.12018161259333354-0.09245044447593435j),(0.06576169246028454+0.2393014718999932j),(0.09709921875179289-0.048434396397261444j),(0.16335610527567862-0.16885138832109406j),(-0.13485139012276467+0.08672662665892764j),(-0.27688767532908715-0.017867218874217054j),(-0.25410218709213434-0.2604439630610639j),(-0.312156128760043+0.24073164726430227j),(0.19416324052027067-0.47748826622294377j),(0.07973177109102206+0.19624728446015371j),(-0.06619225704365615+0.022799895711501483j),(-0.15750333962633592+0.11202646421656094j),(0.01548718289128653+0.04597667389344243j)
205,(-0.3128269909557524+0j),(-0.07141782208788154+0.05730561022239528j),(0.001321459008338452-0.14255292029964947j),(0.026092898945785453+0.0640438317247617j),(0.1088304533826153-0.07512787685836494j),(0.13004550613372495+0.4349942020675369j),(0.5331843329842232-0.1774237213372068j),(-0.060683157764164934+0.11436613546515405j),(-0.3025704085986164+0.22246515935659883j),(0.13928364059625845-0.04593361942467683j),(0.06273746725279017-0.01745873168887096j),(0.0767738419875698+0.05400424463839721j),(0.04590708876886982-0.07727118926786368j),(0.10562432718392212+0.05193168953067003j)
206,(-0.32319727711284413+0j),(-0.07326863830455087+0.009400484606747894j),(-0.10961507388115098+0.14731531987627422j),(0.06413355902124016-0.1503412458179771j),(-0.03683421542492403-0.03433020999101128j),(0.371511116769603+0.2837554079219835j),(0.18819223894276205-0.3835633484613294j),(0.232055210720824-0.03431326456930633j),(0.027792968729008632-0.3061071936454218j),(0.0495530149875511+0.1875698571541098j),(0.15791908240171104+0.011670350971866451j),(0.086451887738201+0.14732740929474897j),(-0.1373140357814766-0.02542763919144055j),(0.0916792167714384+0.013049373146689474j)
207,(0.5831978664668461+0j),(-0.024280638069940033-0.13059790454724257j),(-0.01817532986165856+0.013983952662683928j),(-0.059224769297440596+0.14457556019591625j),(-0.06739921221706788+0.08023669853973132j),(-0.10901499471599052+0.26035769658857133j),(0.309505057222332-0.40398353855880964j),(0.4304618430188014+0.23140707400942517j),(-0.1859520709360577-0.22217079620027116j),(-0.05327001127572531-0.39168587498127516j),(0.17477564948951438+0.15348888008629982j),(0.040327610746838355+0.119524631493231j),(-0.17793065647891163+0.0731802435030803j),(0.00048651451184672685-0.10924725432723972j)
208,(0.08285857430018301+0j),(0.1464265040218492-0.02040293951527509j),(0.030043710468029772-0.11666305921294759j),(-0.07406994834180043+0.01086993093272243j),(-0.019530701397270145-0.20336881328917492j),(0.0710575154370224-0.18628293641626897j),(0.18640995059985468-0.20226907866790214j),(0.3491552155488349+0.21062056961795872j),(0.026970477924133436+0.03980037525710772j),(-0.19149484056803112+0.10040801410877963j),(-0.2107803058635711+0.10545267544746778j),(0.033401271148966453-0.03659314180142098j),(0.032131114158110714+0.010501150266429995j),(-0.1979590703428032-0.058670485621251725j)
209,(0.46787577854896933+0j),(-0.00752886132861974+0.09808223628933198j),(0.015178584939801558+0.10804147074808818j),(-0.0963725561025842+0.23766531086269174j),(0.033707423267488074-0.21699974590540827j),(0.11760388807864595-0.40991072939764406j),(-0.10266540134010729+0.31765537649552406j),(0.0768832922161894+0.6363655297346453j),(0.008209891025720641-0.12753011234691053j),(0.228921259150247+0.30838911800873114j),(-0.21010274456310052+0.12530096418109019j),(0.1735100221056292+0.19502033031889013j),(-0.0764170354416609+0.03929481373339633j),(0.10197677275275219-0.08975448900636288j)
210,(0.7325359586646343+0j),(-0.15397871623453463+0.08799450169901339j),(0.039707724423704176-0.08645225357751454j),(0.04913474068950696-0.13568456611388144j),(0.12597658928242494+0.033979388225264306j),(-0.03928847626124782-0.29927154265236067j),(0.1479723399030189+0.37856360317302673j),(-0.1950112728125979+0.6345428726345317j),(0.20169743184975258-0.16751091392036516j),(0.09793483070702963+0.24504434756241258j),(0.09186671306631677-0.22784814813361798j),(-0.11366627466416171+0.0898905784512917j),(-0.002471297245714002-0.07253266210237769j),(-0.04101600035908723+0.03351648432358477j)
