,amplitude,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6
286,(-0.6562812072697886+0j),(-0.01022319741503221+0.06628071401036396j),(0.054034908684288764+0.10378775380384829j),(0.04343364345399729-0.09794707490811795j),(0.18344238923260442+0.09123673230939297j),(0.16405468464241582-0.42804452220239225j),(-0.18521143377153595-0.1733115384088733j),(-0.24039555841373447+0.4642251929194153j),(-0.4755658573990971+0.293323639981585j),(0.2323343879700518-0.03579921944925249j),(0.07038412609389273+0.23697543252901926j),(0.0567954392586441+0.05436866633961619j),(-0.13805698785882775+0.11331676102312396j),(0.10297112192342878+0.1590582761983317j)
287,(-0.8975554968595267+0j),(-0.02723515037537886+0.09245999949517682j),(0.07673569110403934+0.08684006070366192j),(0.036430985923189836-0.10256281764590658j),(0.18970921152551345+0.03997135403789265j),(0.15038771012744925-0.44059503932081234j),(-0.24665912854312405-0.16881128482574143j),(-0.2247483398687229+0.4311768046156104j),(-0.49631441427599393+0.5368920889863622j),(0.20170218539997092-0.015152582493703052j),(0.03347024722339259+0.21455698063753456j),(0.05402547692366673+0.03460744828328001j),(-0.13356336149320347+0.1032766215315632j),(0.0939131905066811+0.13996108588742406j)
288,(-0.7383753698017771+0j),(-0.014254334880064346+0.07466475179010333j),(0.09640420022065468+0.09980058383121042j),(0.08181374789205938-0.05649602339464972j),(0.14778263587569015+0.07150909198894217j),(0.13996188539606372-0.4339084695584851j),(-0.18278787039064917-0.1306570748193304j),(-0.27158762858504937+0.4605895777249942j),(-0.4649831386663539+0.322920492115658j),(0.1831956172503703-0.1024108277436742j),(0.06221584995391168+0.20757958632280396j),(0.10046614976114608+0.02898832275838121j),(-0.11334213360487076+0.10865006298903572j),(0.07347812878591936+0.1367619586811479j)
289,(-0.602762434220346+0j),(-0.03272312608189779+0.1296730871562814j),(0.1364712691473807+0.04022760578488753j),(0.13728828197811316-0.022031979055493915j),(0.15116824765748016+0.09740777990524681j),(0.0330331106071609-0.4280549555440878j),(-0.21081214522545608-0.31230072889943244j),(0.17795608714752048+0.2212335731949115j),(-0.6012892229130316+0.31303422590107366j),(0.11841615210979081-0.012434781148218546j),(0.03517010113566436+0.17159565999895565j),(0.11027744288191721+0.03842830980275352j),(-0.09763716058116254+0.05435840909824726j),(0.05736616603073833+0.19350791339539763j)
290,(-0.06779986876664354+0j),(0.009090208708111665+0.08354750691563395j),(0.13412272038016723+0.051947901778073145j),(0.08340011076737494+0.05081916973162269j),(0.0762523915800655+0.005447590181283398j),(-0.04323381192552214-0.46885034951903554j),(-0.252866316108453-0.2480940299275151j),(-0.08745712399203132+0.46324192728388897j),(-0.24065102114788262+0.1595839646803402j),(0.08002452725104893-0.03549772493840836j),(0.0509486033567225+0.21513240235820685j),(0.10898646469432165-0.03315415318984466j),(-0.07855693672591776+0.09569265582208937j),(0.10345017063600509+0.2043738677609612j)
291,(-0.587826067481623+0j),(0.010105076576632883+0.12969871514860057j),(0.2077102708986144+0.027661704713574223j),(0.10554811647096438+0.08018684940938062j),(0.10134915292555297-0.0290973881836933j),(-0.004164171652037984-0.4363662442062206j),(-0.16383368911164106+0.08112648687542387j),(0.006733302984935505+0.39615508583896347j),(-0.30186106861866413+0.09593374918127977j),(-0.025404283485968848-0.032475207209876844j),(0.05468966091503084+0.2760373612365006j),(0.08237060499431781+0.022586171192065657j),(-0.03226047288805163+0.06154259021689161j),(0.09112271046164973+0.2100853278885947j)
292,(-0.4122375350903046+0j),(0.05173776516323056+0.15567844896517263j),(0.11468425122792418+0.021666935209717887j),(-0.039507389153718556-0.008722395463628654j),(0.1730489795169531-0.018272088559321602j),(-0.05046634336501797-0.539558762644357j),(-0.07913748559074235+0.17609790246130935j),(0.12524719700658307+0.23671382243575556j),(-0.5030145595047144+0.1878730302685116j),(0.025143890850534166-0.020515019340859777j),(0.12455803931153175+0.35505569397185j),(0.03307047763386716+0.014772748853904547j),(-0.07548141791310692-0.01984393807356089j),(0.15648190201146844+0.15602210546962958j)
293,(0.1421480141227987+0j),(0.07432805341953581+0.10587252553317703j),(0.09866647855183645+0.015107195755963835j),(0.019453199178021796-0.010895544016309985j),(0.10973051099310592-0.043056427795824595j),(-0.046622063096362756-0.5139358246710614j),(-0.08577178817934303-0.28290745328222483j),(0.1664525716173705-0.33549457258506643j),(-0.39646597414001894-0.05329882231006589j),(0.011755703846614785-0.050053651799570664j),(0.15607738858829515+0.38063736356231875j),(0.025440694721019133-0.04597672236304307j),(-0.024995912090644216-0.07751675045240994j),(-4.349479145560747e-05+0.08451343236044973j)
294,(-0.3815948593715638+0j),(0.05695231316962805+0.09919644921238235j),(0.08859760518479079+0.11610900023911186j),(0.13551279805944821+0.11664230484996856j),(0.012696349795280795-0.07026794158436615j),(-0.14969792044577718-0.4758087408830739j),(-0.12188266423118169-0.011444316601207684j),(0.47613067379884744-0.022985160003200833j),(-0.4557374217390494+0.034208576075021785j),(0.21173339423854826-0.08774193367600466j),(0.2675558971994565+0.35152163220088384j),(-0.09632887294846446+0.009232355548735527j),(0.028212651918769243-0.07808526739253994j),(0.006832807113238767+0.06864013852663219j)
295,(-0.022467217197539552+0j),(-0.0033940208168160065+0.12554001572226858j),(0.06619011646766075+0.029565697570565885j),(0.005510028005509112+0.16724864045387602j),(-0.08016227293864003-0.10913245326815811j),(-0.07722853878322763-0.3429643845631386j),(0.09799130564837162-0.0076328847580488385j),(0.2839928919507921-0.1651542590758158j),(-0.23115220966333563+0.005954720718256812j),(0.1859184732959159+0.007512405029223065j),(0.18134503977720928+0.19877718957221419j),(-0.07472349024932093-0.018368966345445454j),(0.06663208964969564+0.010265651945513515j),(-0.006455692325365678+0.09267032853781133j)
296,(-0.2692869663448672+0j),(-0.04870613108332705+0.0701418667148701j),(0.04676294481902373-0.0029570282241420803j),(0.13227531470985926+0.13887245940342163j),(-0.000522206035446675-0.05757806874968764j),(-0.19840909980411445-0.3850980666315104j),(-0.011695050563284598+0.04674315888899935j),(0.3906362158311327-0.23236796758290107j),(-0.2941443774615873+0.11186477976080014j),(-0.04602957718532193+0.12779581308146729j),(0.1805303336344368+0.08669304972934282j),(-0.09501760029491052-0.03590508433832686j),(0.0897992479902936+0.04618355125245842j),(0.024140546070807983+0.07745333633338884j)
297,(-0.2692869663448672+0j),(-0.06326635855025706+0.029180290429965366j),(0.05592995367751409-0.008500071556575695j),(0.08049217949122241+0.12944701005622508j),(0.08231565085608383-0.009132896152706182j),(-0.16698059259642384-0.4816104030707302j),(-0.19103319182848005+0.11668532512322313j),(0.7038438958767684-0.3312999157760787j),(-0.34145465057098484+0.0684649040812966j),(-0.09750485154159327+0.1286337398636431j),(0.1596726684861469+0.02290798544360586j),(-0.10727371411079627-0.03146459206827577j),(0.1154935542574595+0.02815271402318716j),(0.0019560336459173953+0.10023008686671349j)
298,(-0.8691102506790702+0j),(-0.05907470972983036+0.028424706158416788j),(0.06184567749799026-0.015377099199723656j),(0.14000378774228353+0.12571402947739233j),(0.124774242082841-0.07596062539722058j),(-0.2696492636199944-0.470371604890861j),(-0.18936290663520694+0.12285934453859364j),(0.7127380656546494-0.1848607941308101j),(-0.29587335154945116+0.040169072915644116j),(-0.05625884701476869+0.1225441674667899j),(0.16072242739527398-0.01725090947000589j),(-0.0649339294832785-0.07938132179708235j),(0.08828348051085615+0.012376062240656162j),(0.00010958051848255893+0.0927449918610158j)
299,(-0.48534507104381563+0j),(-0.04282126932729014-0.0069918780019442885j),(0.06594673504063515+0.03061054235777007j),(0.0911553496111881+0.09084845137649064j),(0.11895819635305842-0.07246791927764196j),(-0.24735273121075027-0.3460598042744255j),(-0.23240019493874156+0.13421714033461485j),(0.5794461600196856-0.13759372679960027j),(-0.23598769935356131+0.09849163529959162j),(-0.010175127484199584+0.02164622756451762j),(0.23167538073008764-0.019148041798987672j),(0.03229566128756854-0.15571515690699672j),(0.11836836864153816+0.06262397022601025j),(-0.023554822804415565+0.042435927556063374j)
300,(0.6574287017233805+0j),(-0.01239403814234772-0.007418130103146448j),(0.05406950921694882-0.0008152367953282863j),(0.1365706749617401+0.08213101211863355j),(0.1495513350903577-0.056655535515474226j),(-0.11425186916642276-0.22298255063285835j),(-0.2739957365923748-0.04837764224192184j),(0.32141012775025696+0.18007349668062028j),(0.19396024945241722+0.286658666336785j),(0.014539136109718664+0.006017864918902703j),(0.21104979284684233+0.0011816470298846027j),(0.09925894941049378+0.015529472003333801j),(-0.003374229047630241+0.09411925810247906j),(-0.02351886931347095+0.010887269912840006j)
301,(-0.3960919751604925+0j),(0.09092528143095976-0.011099298864486401j),(-0.07794418999555838-0.03790978228473213j),(0.016894916620465394+0.10641720760463541j),(0.04727756114195407-0.07018883761215465j),(-0.31199691931597595-0.3145085790543353j),(0.12767452259562714+0.2860116867646333j),(0.5737553750524337+0.20594132239437146j),(-0.1855599624188061+0.2802479386233468j),(0.03825408545497906-0.13300876900814962j),(0.2059507497270937+0.05514430112334618j),(0.08877755651101682+0.02342686102882361j),(-0.05480051914767251+0.08738875064459169j),(0.026681727410627073-0.05046902980755365j)
302,(0.44360173941397985+0j),(0.08746728594319536-0.0027384459110482385j),(-0.04132285701091225-0.12346648804667648j),(-0.02479281343436574+0.0905637595686439j),(-0.07098667735149969+0.06131315069428375j),(-0.4438920231185785-0.5070688538832566j),(0.036383047641402544+0.031757736069001896j),(0.3910503860241191+0.05284945770314198j),(0.3035709284236032+0.40506679813010604j),(-0.06224458261081452-0.20163026003211482j),(0.0644154319564436+0.03345613469048667j),(0.05430495627918464-0.05704704915617195j),(-0.03966937736842629+0.08944902941879938j),(0.03406764640350053-0.040855192550695j)
303,(-0.2449774099568215+0j),(0.10920357471402864-0.006921391290227771j),(-0.04795457805474608-0.08019569130483137j),(-0.06471714783949528+0.1583302048182187j),(-0.13969146540304722+0.06173137210266748j),(-0.5210040415718922-0.38356248159958595j),(-0.04570068374165667+0.09828726661292247j),(0.3292515858144123+0.15019594918114404j),(0.08109303436251826+0.32057936859833736j),(-0.009162535273062017-0.245698640821645j),(0.15223549957254667+0.027541836116323458j),(0.08036164849607451+0.048784116584881146j),(-0.13587838147585518+0.09739964140679601j),(-0.008036229526307372-0.081550167566179j)
304,(0.6580474107612868+0j),(0.03453054234897268-0.03227872941197793j),(-0.07181972492939803-0.10049814291949116j),(-0.042897897454157355+0.08286761465442609j),(-0.05111618665951481+0.07977932484479916j),(-0.34276606177739755-0.375208353293356j),(-0.07646962552636857+0.07346775527711973j),(0.2896355922771927+0.0844666317849185j),(0.2725585640795398+0.34489368745710014j),(-0.14157231133739748-0.27215962098344887j),(0.13738172565145879+0.01463498664497398j),(0.2135783215786586+0.1003541390215223j),(-0.08722518114330402+0.11939234662227784j),(-0.01233720914328512-0.1022107454199972j)
305,(0.6539017518211685+0j),(-0.013563270026259358-0.056244685291223104j),(-0.09561830215373084-0.11062023890939368j),(-0.08024768774185978+0.03665955672517431j),(-0.03694177266999068+0.1841341256263782j),(-0.3302119188624918-0.24915545857452379j),(-0.1250733440166657+0.10918022485533763j),(0.1265468753370674+0.16832625800573042j),(0.340829729930941+0.09704834876975223j),(0.12104841566557213-0.19343681178680744j),(0.1979698310800983-0.16394757076987637j),(0.24039939169047703+0.20701337281041501j),(-0.0770184107552581+0.06706484617835641j),(-0.028597605888922177-0.14364148446228764j)
306,(0.7014802994440945+0j),(-0.006355773337061469-0.04589075648668181j),(0.01172595382983458-0.1240485202205236j),(-0.019302941043983286+0.1498383016268012j),(-0.03766355862014475+0.17432445112247108j),(-0.5011395819655808-0.35504422331479607j),(0.030565300964844222+0.07392869582343942j),(0.27762559056595354+0.053256849969627235j),(0.38002449020872714-0.28177102255523395j),(0.09113814791382827-0.14046134233509128j),(0.12091757586036245-0.10187530212901978j),(0.21638887747048147+0.15145901456753524j),(-0.030989016284136195+0.027460607285690313j),(0.003108957868589982-0.19604231706734268j)
307,(0.67883402495006+0j),(-0.000136600724027425-0.0023215198569769245j),(0.045447712457141264-0.09296616306218268j),(-0.030668288058470775+0.16269855595358843j),(-0.0031250026333495325+0.19032380633647938j),(-0.3974237736338925-0.3266796959189091j),(0.10083822818021829-0.12463083575963216j),(0.3807317593451064+0.007133530329741525j),(0.28761833363774564-0.23913459103142232j),(0.05745115110449458+0.001983655380321192j),(0.06211770504848447-0.03893955337011476j),(0.14239004318467718+0.14375102881504853j),(-0.07327013606813584+0.06355561976865018j),(0.07702400639951767-0.2495827630250114j)
308,(0.6957488302828918+0j),(0.029068309233898266-0.017202826853038318j),(0.01778577465910902-0.12675809249848313j),(0.052655811710490864+0.194128112055583j),(-0.07224222725234906+0.17143284887394686j),(-0.4426285820709951-0.2168435301157627j),(0.250456462033098-0.2449806218100671j),(0.22246868015241061+0.27758646613599974j),(0.5063317079765214+0.29980999606560976j),(0.09668128233742311-0.12674439959638165j),(0.06989713289531373-0.010042855612681735j),(0.17936643024438026+0.11942672770735822j),(-0.07998855562642168+0.07322515079198137j),(0.05770936733954358-0.2166161667769579j)
309,(0.6957488302828918+0j),(0.023030293824436804-0.014005246190235835j),(0.015628710789970055-0.12484560246226958j),(0.06314140205787924+0.1972362851822418j),(-0.10074963051486747+0.14916784618200707j),(-0.44573787434997847-0.2040409496736528j),(0.23665271476136107-0.27474554332044376j),(0.23171430115424027+0.2363240224174265j),(0.494768734797453+0.2941960084796015j),(0.08435426879635055-0.14856103063360096j),(0.03489978900088049-0.03152871749192811j),(0.19676572336195972+0.14181038105074897j),(-0.06342648969104935+0.05262959241993348j),(0.052957050739754305-0.2144131007851366j)
310,(0.7495648004588802+0j),(0.032884621288600584-0.02538237666251379j),(-0.0011506607851054802-0.08631055761725574j),(0.06077870822570582+0.1749048782773483j),(-0.1532411659930777+0.15323365622612709j),(-0.44967121345365985-0.12051723698802991j),(0.15669176874556986-0.4863079714785466j),(-0.15336004081124616+0.11073348622084447j),(0.46219501601820995+0.16594365905383127j),(0.028102718040254715-0.10351594408874948j),(0.006513523132258489+0.0058702640285183995j),(0.18069033258073525+0.11834564260950917j),(-0.06309562129769831+0.03854798060944027j),(0.028102752105480563-0.2315850869130071j)
311,(0.89147271099397+0j),(0.017592043199011635-0.03676141002935513j),(0.018667428673674352-0.08385286488291147j),(0.046610022006700516+0.20501426042179455j),(-0.20343567837301155+0.11548140851294171j),(-0.5497940624710207-0.20666764136437285j),(0.10028496421324762-0.5230728134130607j),(-0.11790477507016307+0.3122120322757717j),(0.4290328431961471+0.19734911956730747j),(-0.05271141261078369-0.1181988760557563j),(0.021354422394786358+0.008923973016740189j),(0.17215621511964377+0.14570863434891004j),(-0.14277003463365953+0.08629767294118426j),(0.03232560064871543-0.23237609985141572j)
312,(0.5460817938120668+0j),(0.02755722188515817-0.08098315401339959j),(-0.0026377467552125-0.06573038337218938j),(0.05863598460642249+0.1739167867246371j),(-0.21714572292550882+0.15968011790004494j),(-0.5342709500243998-0.26408003485020143j),(-0.0545364371887036-0.35958789365573707j),(0.02381908322499067+0.3563490216056556j),(0.2391990911581633+0.20328380675372676j),(-0.1008948655995077-0.08719432215884956j),(0.022207857056473053+0.016237505494374888j),(0.18999773473518777+0.16202967446968364j),(-0.13156508148686874+0.10636837095325223j),(-0.009067165143904163-0.30698090020142355j)
