,amplitude,c_-8,c_-7,c_-6,c_-5,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8
30,(0.1408394118101488+0j),(-0.007175133289324804-0.01627504926773122j),(-0.00351083907449529+0.004693735730037423j),(-0.0037175228035309996+0.06521524953027749j),(0.03725237243664425+0.07940244881362302j),(-0.06341476675669226+0.14636116775267735j),(0.05998997438071296+0.07666238847856545j),(-0.260657524151724-0.10831727391415802j),(0.25878390511990296-0.3601629981892276j),(0.11371820813282872+0.08365301827755661j),(0.14722031540748617-0.0752432729336851j),(0.019000844392238345-0.056521850829077215j),(0.12312714733557219-0.06139347084139976j),(-0.05809301977073317+0.060171614002185195j),(-0.06729737700222663-0.0708898266847394j),(-0.09935200968673408+0.07189383836455641j),(-0.02890913449552436+0.0642096840929899j),(3.8182017702434456e-05+0.021462432627293616j)
31,(0.12587286268687162+0j),(-0.008224977196056003-0.027891282949395114j),(0.030004338307278798-0.016592451166412593j),(0.0013634854044079448+0.004625850790148128j),(0.04577463068982718+0.0617581550007284j),(-0.05843629753330788+0.142128224408207j),(-0.029950149204697556+0.05906530868490412j),(-0.2527225220492788-0.03529625320008814j),(0.15045666524725906-0.32193213527930675j),(0.08765731953135752+0.12612211340533847j),(0.11746836073563692-0.04664475797204132j),(0.06666719910625249-0.0739231976127764j),(0.09824024156473438-0.07900217041599006j),(0.051615498283046124+0.07845385544752051j),(0.06916533058919451-0.06312664401946833j),(-0.05750677746067266+0.0247624212965691j),(0.06629986411188415+0.10811394583024164j),(-0.018610983085155092+0.03456625625684339j)
32,(0.7035076279359045+0j),(-0.0263452172684219-0.06105353350918338j),(0.07365408242222962-0.044891964069059716j),(-0.03461744942962197+0.056054003323051785j),(0.06951890055947033+0.08401968739231497j),(0.02982231038074329+0.09702712776378758j),(-0.1333279899924889+0.01384721438085354j),(-0.2851448750691446-0.03593226434051875j),(0.08312961310567475-0.3253691759682454j),(0.12772930130137258+0.2181679710584921j),(0.11701428622054295-0.04818838048206342j),(0.05354828816196038-0.1258414021490414j),(0.08251887319211088-0.049999727312911774j),(0.03352488058901481+0.0010125623014205637j),(0.077235709535807-0.018324846932014627j),(0.04812705707658471-0.02997180763964586j),(0.06588096570447527+0.07667913740345901j),(2.9334720941446082e-05+0.024570912576290547j)
33,(0.3747390241636977+0j),(0.01461508538164459-0.028172965822855445j),(0.08505261494888595+0.0005211288134829642j),(-0.012973137693864422+0.03438643865820526j),(0.06457604586741353+0.14246822593015782j),(0.07340070984659611+0.05521542912417463j),(-0.07295813966832429-0.002689906616506939j),(-0.2648391280494271-0.022053264043072125j),(0.07963275346928662-0.31843606566249805j),(0.1984399902520329+0.347561927812064j),(0.08682501920640512-0.02213051612871307j),(0.044450989137318195-0.13077999794203704j),(0.05454108176512601+0.06589455093121888j),(0.0928973400178866+0.028221712964213275j),(-0.029855215273839355-0.05703210682234288j),(0.0024502550909169247+0.015329390673111292j),(0.03315337794747334+0.012547588629666654j),(0.027405734098247453-0.01534762491391824j)
34,(-0.17693728358885866+0j),(-0.002299072236435898+0.005757042722611853j),(0.05519130419516411+0.01852912690129903j),(-0.08269000774370207+0.039460327160882235j),(0.06952756505985891+0.1898154423902817j),(0.04766973800999116+0.030996364250855862j),(-0.12612852506272093-0.036381842258116075j),(-0.2092615116529656+0.034969810005783j),(0.09424893882030909-0.3122008830195602j),(0.06422967490530475+0.34870430991098994j),(0.08301659010949637-0.07410557532251669j),(0.018693259141101135-0.14093896631023242j),(0.07252233701950322+0.056782874854224015j),(0.09550810520611361-0.0005094633287648295j),(-0.024410906312094614-0.12553362637113644j),(-0.02717625505912282-0.002144262883037978j),(0.030261546342346114+0.01507645992693104j),(0.0571113766399506+0.01921791937431213j)
35,(-0.22558514733869323+0j),(0.04542667410542494-0.014290054984527185j),(0.040122886620518834-0.050262155560318j),(-0.08597778016891199+0.02272159481552604j),(0.04710095571825256+0.15089229455617534j),(0.027493023436508154+0.028193175742789723j),(-0.12799952406830334-0.0010480258373689426j),(-0.17354410466777745+0.01889747641899487j),(0.025471828052373562-0.23681842635124678j),(0.06943702137995873+0.3463734310391852j),(0.11813134869529412-0.06888129206251653j),(-0.009999367573664094-0.1506116288640234j),(0.04236094173947525+0.02570693709696798j),(0.15199045027402244+0.03709139183436283j),(0.03460699445530629-0.07867898233745331j),(-0.038095834343597285+0.00888456916559871j),(-0.00889529653412402-0.01072684733956043j),(0.04972832600337501+0.0497443554023779j)
36,(-0.22558514733869323+0j),(0.04542667410542494-0.014290054984527185j),(0.040122886620518834-0.050262155560318j),(-0.08597778016891199+0.02272159481552604j),(0.04710095571825256+0.15089229455617534j),(0.027493023436508154+0.028193175742789723j),(-0.12799952406830334-0.0010480258373689426j),(-0.17354410466777745+0.01889747641899487j),(0.025471828052373562-0.23681842635124678j),(0.06943702137995873+0.3463734310391852j),(0.11813134869529412-0.06888129206251653j),(-0.009999367573664094-0.1506116288640234j),(0.04236094173947525+0.02570693709696798j),(0.15199045027402244+0.03709139183436283j),(0.03460699445530629-0.07867898233745331j),(-0.038095834343597285+0.00888456916559871j),(-0.00889529653412402-0.01072684733956043j),(0.04972832600337501+0.0497443554023779j)
37,(-0.22558514733869323+0j),(0.04542667410542494-0.014290054984527185j),(0.040122886620518834-0.050262155560318j),(-0.08597778016891199+0.02272159481552604j),(0.04710095571825256+0.15089229455617534j),(0.027493023436508154+0.028193175742789723j),(-0.12799952406830334-0.0010480258373689426j),(-0.17354410466777745+0.01889747641899487j),(0.025471828052373562-0.23681842635124678j),(0.06943702137995873+0.3463734310391852j),(0.11813134869529412-0.06888129206251653j),(-0.009999367573664094-0.1506116288640234j),(0.04236094173947525+0.02570693709696798j),(0.15199045027402244+0.03709139183436283j),(0.03460699445530629-0.07867898233745331j),(-0.038095834343597285+0.00888456916559871j),(-0.00889529653412402-0.01072684733956043j),(0.04972832600337501+0.0497443554023779j)
38,(-0.22558514733869323+0j),(0.051930031193155354-0.010093581909703412j),(0.02694710459450267-0.0876043832432063j),(-0.09849870909443781+0.0027024771242710154j),(0.060228251912446934+0.1557927124335043j),(0.026146738161330195+0.025413068792967362j),(-0.13774217164050126+0.013734045344324503j),(-0.15841336582415178+0.035982246225598966j),(-0.008019718620144178-0.2324303169524482j),(0.05815731978843542+0.3573513516616142j),(0.11407783074179503-0.09637948387495512j),(-0.005776315316778115-0.16588362834958376j),(0.05287502076902491+0.04412988261566602j),(0.14114733322659812+0.03214617350312979j),(0.017892597506497323-0.10732303649635082j),(-0.03571458899578438+0.012731309313630278j),(-0.018665167658718864-0.019428931029982943j),(0.04366553734224611+0.04151544993818318j)
39,(-0.6975157564071888+0j),(0.040295831504261595+0.015014841753195675j),(0.0256679395375138-0.0950399658126437j),(-0.09744283418868899+0.0016043285196108061j),(0.0606787248739154+0.15537149329379002j),(0.026036888950628213+0.025416209756632866j),(-0.13563837413802177+0.033038194968780715j),(-0.1576691186468825+0.035951237961267216j),(-0.021906696392819995-0.22422679660309391j),(0.04844836470055818+0.35403187953541143j),(0.10926356844866691-0.06968977092252437j),(-0.000337350445330265-0.1659134044127767j),(0.08291351277931656+0.07214859194320986j),(0.1394808396171847+0.02372360606329601j),(0.017498927167149014-0.11027883522109903j),(-0.05753685180353974-0.03152720295019214j),(-0.05249811478473322-0.010445967454825329j),(0.03909403358970304+0.04577062169732009j)
40,(-0.6951346193669754+0j),(0.042808766452876366+0.029576669860550006j),(0.02430091954940825-0.1000377568600181j),(-0.12616291882088043+0.005061108819222147j),(0.07349852908088417+0.12971540459190853j),(0.03367044355328691+0.03278012249738328j),(-0.11667167933280949+0.00032530835183202517j),(-0.21286656339853144+0.04948119430702043j),(-0.014493941210101875-0.20705698227249864j),(0.00444299463543326+0.39129083895945305j),(0.12637610933037027-0.10884770014289875j),(-0.015238069366332551-0.1217731891883528j),(0.03788180746717472+0.10394029171656036j),(0.163238796022261+0.0029885794715938316j),(-0.0023177002101363343-0.04499174615561897j),(-0.03914831186034505-0.013475528918759198j),(-0.029730988442284577+0.007554945357844404j),(0.03888785470366326+0.053459009898810445j)
41,(-0.6951346193669754+0j),(0.03142500361250485+0.04648781652205581j),(-0.0066686933885035885-0.13740407081188855j),(-0.125174227040779+0.005250444122904829j),(0.08098849529232237+0.13370347031856927j),(0.048379881968540185+0.014959218985096168j),(-0.10892055199821354+0.021555206801114068j),(-0.2065019313763108+0.06432321018563174j),(-0.026203658818976083-0.22793049612459063j),(-0.00939427411942507+0.36712877418248413j),(0.1736031630681194-0.11543577567285256j),(-0.016346499217353514-0.11007573905799262j),(0.02741803014588539+0.09033875983685871j),(0.20107408731072274-0.06576394391022024j),(0.02492950339860531-0.003990190034138986j),(-0.012292104231463152-0.013869054546951047j),(-0.08573209627768974-0.005137842984610834j),(0.05147602336579874+0.03154672498396064j)
42,(-0.7375730600621813+0j),(0.020161672596289884+0.05361064247228642j),(0.004426661888048467-0.15707247372724634j),(-0.08774580256759454-0.0019455469968332403j),(0.030378029992959424+0.1147288058220114j),(0.016332866715242433+0.0351982364772135j),(-0.09552027207678698+0.002318815599653914j),(-0.22045549820050603+0.05624504600656163j),(-0.028991335733097326-0.2543030900520164j),(-5.9181487838219746e-05+0.35551238475555236j),(0.11043606292556384-0.15525058709442374j),(0.0013388422752405366-0.07433362744462561j),(0.013388374089818416+0.08397041486185333j),(0.17274821026278847-0.0152341685526615j),(0.030455804308870245-0.0014218831202890058j),(-0.02150156394924859-0.00235060877333449j),(-0.10124853071553563-0.007172184315272124j),(0.04554924087433056+0.06367188290531106j)
43,(-0.5722926175658343+0j),(0.02824980184229639+0.047115330055982195j),(-0.023905062897382034-0.13904800262284905j),(-0.0625248431071861-0.010490753919610546j),(0.05061995843262528+0.14658968061696565j),(0.046169774239438285+0.02964808616789346j),(-0.12611856064164328-0.014134543702892717j),(-0.19387019965375488+0.06329746443035598j),(-0.004139457962984273-0.2929113185777961j),(-0.0241152020862299+0.350453678266024j),(0.14466341696301316-0.10467891123791206j),(-0.014751949223582805-0.09449529839942516j),(0.004166491095694607+0.07359151789050873j),(0.18586262701015036-0.05188271049013087j),(0.0731542036345709+0.002372785231447492j),(0.012519688792084083-0.04136770006391512j),(-0.04348546570977531-0.044045787504508827j),(0.0750959797848276+0.03750633503648672j)
44,(-0.44252875817252735+0j),(0.02534246339438086+0.042350494225435256j),(-0.014797057250625505-0.14315836369404816j),(-0.059672830278235986-0.013578289005685475j),(0.03913859793190878+0.14046570602904165j),(0.04263951094636232+0.036975247325814975j),(-0.12319474263382109-0.018540963478678625j),(-0.18275135389898942+0.06953758462728456j),(0.006666602565513855-0.29443557146538524j),(-0.024326675541513344+0.32286514548212014j),(0.1165820856189737-0.0938745081849653j),(-0.008579235116162803-0.08926070300702904j),(-0.011388001450222496+0.09281927205082856j),(0.15169155662582187-0.020801526565392373j),(0.04452735628101867+1.4078910459374393e-05j),(0.045539038743596216-0.05107517402030648j),(-0.005107701338681802-0.05043568984122467j),(0.057716096399564744+0.04709113672811789j)
45,(-0.33303757548781+0j),(0.027801201160125612+0.06487773475384107j),(-0.01794688642057135-0.13880320980380684j),(-0.057504262629825525-0.011655853115732704j),(0.04224897426161656+0.1648465675489229j),(0.04906131506690042+0.04159399430102953j),(-0.13577214365859222-0.013095581270860211j),(-0.18090039846169972+0.04629842195129251j),(0.017354542196018223-0.29575859961842804j),(-0.05616957136278068+0.2907376941445853j),(0.10695878254458688-0.10498546967659036j),(-0.006393913010541258-0.09050612208006736j),(-0.024923793759636846+0.07893897477129894j),(0.14113888899983912-0.02673684200506794j),(0.07561931704772853-0.02770798216049144j),(0.035072208279529206-0.05499391611835978j),(-0.03423767464122969-0.04488308599476497j),(0.0384462130143722+0.05754068728582743j)
46,(-0.30852116255471373+0j),(0.030131016261466158+0.04869221305865712j),(-0.05403081710242458-0.1007450648207966j),(-0.019704266109251137-0.002681425684073556j),(0.025354453240731437+0.18179326840053567j),(0.04500243657724733+0.038644466979969976j),(-0.1469986553068387-0.031892906096440875j),(-0.20708614231193362-0.0056466559392339515j),(0.017090838820910437-0.3094633437808975j),(8.036228406399157e-05+0.3268038990737051j),(0.10493970382375678-0.08128574884088761j),(-0.06809059713561394-0.05624271644623597j),(-0.05576238065323015+0.07685601181951167j),(0.1643096348945849-0.014949549994903963j),(0.07028639133805287-0.0582653637597249j),(0.05053208368689578-0.11900068349068377j),(-0.0037288653547134943+0.0020448107975469774j),(0.05798565667049333+0.014801011154259063j)
47,(0.08320169617702933+0j),(-0.02943970472167574+0.06942997538526069j),(-0.023220464394076473-0.09950847936529691j),(-0.017721089480755608-0.004972471043898948j),(0.025928622925229766+0.1245903787252367j),(0.033382289015118735+0.07593092211060518j),(-0.12025518334699198+0.025441279488700626j),(-0.16653175449067975-0.033634051632143114j),(0.036054201858548005-0.31574755760471057j),(-0.007757775854652923+0.42696261074317937j),(0.061705265447167104-0.0692279544810949j),(-0.027638554269948205-0.12607754297541884j),(-0.07336757171633679+0.09560540073648822j),(0.1674625026268576+0.014558111881256598j),(0.12682307783334681-0.044106066295407705j),(0.09204189754885399-0.05047979126211943j),(-0.022705919595938893+0.002449579555345433j),(-0.013750502973930129+0.011849212350810812j)
48,(-0.14281091792847767+0j),(0.009885457043382577+0.01358032733278744j),(0.000278705351594067-0.06474469688582961j),(-0.04368497472436681+0.05713459530053354j),(0.037386920444339486+0.11224107518936946j),(-0.007827907136764555+0.05764014078694938j),(-0.0932447669572347+0.01107754469556595j),(-0.1856294167806803-0.028849765300431957j),(0.030453866239304017-0.36440244525133086j),(-0.15733117110920986+0.48260914635816393j),(0.05147255727393632-0.07202638875049265j),(-0.09836270023425547-0.11769326769977541j),(0.02123636230408663+0.06128517983563967j),(0.13543745916642064+0.040777418904098646j),(0.08494149600085213+0.025299589715932373j),(0.023645892306228794-0.056684365875074326j),(-0.004380784082722605-0.02159867999866911j),(-0.019180394381375816-0.01807971044394111j)
49,(0.03953952696607663+0j),(0.0007932852397169333-0.037985807053283305j),(-0.034277660999779844-0.042001299656126326j),(-0.05328033377066691+0.10355787861455293j),(-0.0143082204972049+0.0626527941762414j),(-0.021644193411242754+0.04718960671080354j),(-0.0950152911813331-0.027650697692807834j),(-0.19691701351595817+0.026271043999121516j),(0.03565571298526584-0.39657491582060944j),(-0.1700473067881669+0.49303517148170795j),(0.0526764142154338-0.0693370180361723j),(-0.06023447269370534-0.1438081313512857j),(0.029803179426129818+0.0575004954313969j),(0.11024002193570069+0.04665469840673045j),(0.05805003740635321+0.015091563029498899j),(0.006942552352392519-0.03856825204150075j),(0.04322345274739906-0.023689949879484487j),(0.006928802946870108+0.007828967112904758j)
50,(-0.2095926023558617+0j),(-0.0003490751392805202-0.02136006533579654j),(0.0025704507641816227-0.025087915820528127j),(-0.035636458009512345+0.0855785563669587j),(0.028513134388838318+0.018455182947607354j),(-0.021780831254961993+0.0732197304539368j),(-0.07816248810541429+0.0038374141144330957j),(-0.16244430985925123+0.07591381624719581j),(0.021535899319558814-0.4616961660888766j),(-0.16784750221520506+0.4963090551830268j),(0.03647729037685581-0.09862630305863658j),(-0.006643123744714333-0.16074154679225622j),(0.001444911572344467+0.025568586521166458j),(0.11308153322440052+0.01886839418682709j),(0.07955565125208311-0.04824700001430074j),(0.05979922744423202+0.009603428432086171j),(-0.010014218930941288-0.026801262771333035j),(-0.016928546413170698+0.017681507194202244j)
51,(0.5741635570328057+0j),(-0.023156163210689133-0.0490301000645537j),(-0.0003932170731531931-0.026326603538069655j),(0.033644784349875945-0.05736679460031535j),(0.01418945356068051+0.01564675168901336j),(0.17624434131846012+0.020128353885397278j),(-0.028150859430628273-0.006230673285566542j),(-0.0844708460606378+0.13187836021373275j),(0.04182654483999602-0.3610994920476772j),(-0.12508502088335202+0.41785444295996244j),(0.1531901695829144-0.12835191036902052j),(0.06265863432272605-0.19573644898656561j),(-0.021821048011957875-0.043749278349956025j),(0.1945265264273876+0.039677323137653056j),(0.14826559967986558+0.03567892054139831j),(-0.00670059842015247+0.02419864166324714j),(-0.055396853082779376-0.008315034513563245j),(-0.007712672229316615-0.0069206029151307j)
52,(-0.05628000504592695+0j),(0.0019389838197730637-0.020838664244456243j),(0.00032477907595649443-0.021298439532436153j),(0.03707398043204679-0.05405114667511414j),(-0.012064722131799079+0.039312572206425436j),(0.16282044667444012+0.024846761326612933j),(-0.06628150928269487+0.0341638881344762j),(-0.06353509898159665+0.1400695770023275j),(0.03718382480525108-0.3594433242717247j),(-0.12427574530067975+0.43790089330622434j),(0.13322084520411384-0.13139603640347464j),(0.060154837200830334-0.2184538695207596j),(0.001694838966704023+0.006025347187810413j),(0.1846422220775943+0.011300748345305893j),(0.06816253269591542-0.013352568166740717j),(-0.020884727603303368-0.043011436354827806j),(-0.06338696024713042-0.02774009712245697j),(-0.02783699735545902-0.011985176874525447j)
53,(-0.3626432554928481+0j),(0.03241772978971638+0.01036839932719811j),(-0.0008275750705481041-0.011510143613980773j),(0.052689791426708564-0.05176654053052006j),(-0.016007570045776177+0.04768691802876473j),(0.1360067287466251+0.014371829751119461j),(-0.062063375307476756+0.06369855382762038j),(-0.05333846939077579+0.11210405071447464j),(0.1087274811316328-0.34236175460268126j),(-0.14381820009455765+0.46973324573323505j),(0.15923967668102845-0.12622701160704725j),(0.09488698389528921-0.29081428221325345j),(-0.0006121252194083281+0.009081859824714218j),(0.17473336086648505+0.02064297506275632j),(0.061158247193389956-0.04828058841596908j),(-0.017984677500870842-0.03186845802229066j),(-0.03444604519620636-0.07726763584505608j),(-0.03204551383609591+0.014070713977936323j)
54,(-0.689122663489113+0j),(0.03442729644484638+0.004791096328926596j),(0.016673997992415594-0.026023388711776778j),(0.05494963791483288-0.0784805098457288j),(-0.02729395752877443+0.024161006158731322j),(0.10588526649412851+0.019271943129219486j),(-0.08993950911269867+0.03779010282619578j),(-0.05442950469213449+0.10179323358777462j),(0.14068756970816237-0.2956125700342916j),(-0.1641991736082028+0.535369530782218j),(0.1714153203780695-0.1130945780348125j),(0.07144242469079642-0.2734407052479967j),(-0.004321145689457716+0.014890692097766185j),(0.15474548212528222+0.00033462156058165424j),(0.055468845299527475-0.07069293071101303j),(-0.021879831323679162-0.05049249982313369j),(-0.016923868076970362-0.10094481014121903j),(-0.04046226866882659+0.061725689020760116j)
55,(-0.34859154786185825+0j),(-0.004006058835680844-0.016011134230903525j),(-0.0075138244418803644-0.04937074155133393j),(0.0518912850487724-0.07615836544889236j),(-0.044308657638979246+0.014767303553033372j),(0.12585470014671057-0.012670424251127323j),(-0.13247679182307973+0.0017335596201531883j),(-0.07244223362989469+0.10683874899077579j),(0.21954310106209468-0.3255841294164813j),(-0.17499721361930864+0.5166148996341303j),(0.18505423812344637-0.12114304268928773j),(0.07094484474447585-0.2701739638719222j),(-0.0051339103579850585+0.012096062148634016j),(0.13790241635169795+0.016421238288422256j),(0.06529712785949755-0.06619667116343599j),(-0.0016950226501348635-0.05447500175442487j),(-0.02434065029325186-0.09745071693859278j),(-0.05398901102367442+0.09063741127782865j)
56,(0.06730942377080351+0j),(-0.01450384825631557+0.033038171841259845j),(-0.013285721346651916-0.051069091030021385j),(0.05940891970832902-0.030337353849577062j),(0.04154141938640051+0.08977913912089559j),(0.1609796004360652+0.058439257793938j),(-0.05050378772887128-0.05232237220542861j),(-0.06838719669921689+0.09538951736307638j),(0.2636722090585119-0.27931366073587066j),(-0.15293618703404796+0.5698351566104902j),(0.16486683016357773-0.07814767604117691j),(0.0718837947899222-0.23381542363473656j),(-0.003022601486427948+0.008549168418768686j),(0.13154263722721188+0.027759388185976414j),(0.06410498904311443+0.04314170098867235j),(-0.01970202652833822-0.016984434711083768j),(-0.0693757659034954-0.06473713418698383j),(-0.05606365830333322+0.1347432621663834j)
57,(-0.07535447202005674+0j),(-0.04978357412903259-2.7269989777957415e-05j),(-0.053255784489085835-0.07498675119682326j),(0.02819884558377661-0.038478151418420654j),(-0.0058297681412284716+0.0782374247777441j),(0.08374259744754026+0.03416559447019402j),(-0.04900254776194859-0.07167150982568468j),(0.022478678004934274+0.074788614498529j),(0.15334011727074287-0.2433816495916802j),(-0.19064695153115213+0.5956526759700476j),(0.1499736129823775-0.06747180432090014j),(0.024019247108574636-0.20872222634726442j),(-0.05823839252762321-0.07228039397403227j),(0.146090458267975+0.0238411723678955j),(0.0597002471399891+0.06070086138568979j),(0.01466312460142052-0.004173098792233555j),(0.0018476424805181427-0.05541184299877223j),(-0.031857407579879954+0.10029370075768163j)
