,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
435,(0.07818009026075834+0j),(0.11920722263267072-0.030874136506542152j),(0.060041153943674444+0.02717264044421855j),(-0.11102402344968698-0.18321704966142857j),(0.7437764659597721+0.036520560081158324j),(-0.48724539895623664-0.33775825602756493j),(-0.15772191659011725-0.26102357122189984j),(-0.0366580030449764-0.12642225372449462j)
436,(-0.08936156839549232+0j),(-0.017449943954670935+0.061573957868680744j),(0.05136668688944615-0.06587902880148651j),(0.21559204100887722-0.05539512414781164j),(-0.839620147940182-0.7713002227247056j),(0.03085860933336526+0.1217401087438005j),(0.09206328367081373+0.10635607742380615j),(-0.02037454458443333+0.15817835233743932j)
437,(0.05360314473293504+0j),(-0.09061700889061357-0.1659925235386494j),(0.09247664215605472-0.05519372762181965j),(-0.03013457438658012-0.07625047106409319j),(0.6352828628174968-0.5124914370131364j),(-0.24736821127794065+0.4662437060979452j),(0.16638606907524683-0.025060694318893267j),(0.07848432886982015+0.0008043587135960944j)
438,(-0.3217897849803716+0j),(-0.11430839105653265-0.08079056453261035j),(0.04861746187191626+0.21794150380049093j),(0.0011745386659944151-0.19582782818228722j),(-0.488619570873987-0.08596261278415762j),(-0.10587844148001029-0.06971913325300291j),(0.03981225114072626+0.3310147872697451j),(0.11514962954479727-0.1466169883170072j)
439,(0.37269438680635825+0j),(0.00942260026245858-0.11726251167736415j),(0.08872335488158542-0.13251735841641238j),(-0.0185929282755216+0.2282758470628224j),(-0.7207368808506414-0.07579070381372674j),(0.2909450184789272+0.0734535463629014j),(0.17864915102405546+0.17254499639415985j),(-0.03877041811807583-0.03437976046162092j)
440,(-0.4295505095130695+0j),(-0.14318298907069432+0.05005239007313188j),(-0.2852767900313856-0.0718934764690824j),(-0.22589751931853685+0.09043112773356736j),(0.7756608085482428-0.04779234705277796j),(0.28835948792714533+0.20701698163971047j),(-0.08074354103010697-0.17702181967770594j),(0.03621507302713504+0.021675479334893655j)
441,(-0.03588015973261072+0j),(0.05620113215554745+0.022152578582418432j),(-0.33566196547240446+0.03228265256325935j),(-0.29192172414775436-0.05213071045070861j),(-0.19128277591114048+0.6382609013595733j),(0.011051366599158091-0.05368804816028511j),(-0.0753860645277258-0.15815143076795357j),(-0.08408581171684676+0.047243799083707405j)
442,(0.06527443382516265+0j),(0.022344536148939415-0.1364101572161633j),(0.09320620903176757-0.015442838711260697j),(-0.3376743110817752+0.4167611595246337j),(0.02000678638265392-0.7684013657741725j),(0.1721940993815026+0.11626457551267173j),(-0.0001556590821389925-0.020504450586968898j),(-0.03834945240701504-0.022891230106083196j)
443,(0.3517759094980369+0j),(0.06707927738657943-0.10014583609533474j),(-0.07687824047630326-0.23233375059645311j),(0.13852188716485803-0.08376599344642949j),(-0.4133139644376076+0.4926860149717342j),(0.1981455095849255-0.1413378129417755j),(0.09742819631615143+0.19139807816785537j),(-0.006808782807122188-0.016144615531104238j)
444,(-0.04751523671357588+0j),(0.11183099307910732+0.025611933718121024j),(0.09843756397285197+0.12472883501919535j),(0.28690774727395707+0.02778728421791196j),(0.23069358143729665-0.6138124467045353j),(-0.13591964181165972+0.2785618157795068j),(0.03982924031349625+0.002159642396306685j),(-0.1388254071397602+0.14123965596908902j)
445,(0.4592878268199324+0j),(-0.13965608290183767+0.0040475683807436914j),(0.1758592137432472-0.18320459822616061j),(0.21212836672414961+0.12908301642800202j),(0.25461140082552625-0.6162267193349905j),(-0.01693459838423203+0.31704288214280535j),(-0.10887628890007398-0.19968964736447584j),(-0.053215651715670616-0.21649722972496646j)
446,(-0.008738760620922447+0j),(-0.13075362908558838+0.08390551487134788j),(-0.044012778109606805+0.0017186019361807685j),(0.3549941970822461-0.02729791339363081j),(0.15389308582208022+0.40020331746283055j),(-0.2520057946308178-0.17378791753519363j),(-0.09398670750937299+0.14358862841319753j),(-0.008896004697918625-0.060914706266180015j)
447,(-0.23367871466607176+0j),(0.15342505212600033+0.05375626104627633j),(-0.009776837405865085-0.08538725033688145j),(-0.016725380347994166-0.01252631131213138j),(-0.5805089372697152-0.5430908542563018j),(-0.029418298032631712-0.2278668274250853j),(-0.06870422012623409+0.110459020840599j),(0.046807474781738426+0.15235021304572088j)
448,(0.49562672450381506+0j),(-0.11432674747587303+0.06528082372068228j),(0.1643203166918219-0.08180727941972787j),(0.5947138602848765+0.36496499965932044j),(0.2303282079448747-0.5479888626462397j),(0.5488917270337261+0.10792722943819985j),(0.07980910364812221+0.0810397690518476j),(-0.010605008874751035-0.03595521840490698j)
449,(-0.29458167233458643+0j),(0.08496582224195146-0.02464744622478935j),(-0.3233067424367798+0.08048726127376928j),(0.0216494182620013-0.13794643503318402j),(0.46524452123240984-0.19574394315477742j),(0.35142098157952195+0.14583364470000934j),(0.029517909526079536-0.14802754493819917j),(0.025420228348139135+0.04769262347508493j)
450,(0.07881660223486925+0j),(0.08987398055257378+0.0463769814324828j),(-0.06501914787539924-0.009720169787720348j),(-0.16940424013486766-0.1763220533652502j),(0.099273330961078-0.4796867622709521j),(0.06753101768614526+0.3364801278422538j),(0.14022731787263615-0.0838482464032324j),(-0.033949426265535126-0.0694071684754877j)
451,(-0.15874898689175543+0j),(0.0004917443090819706+0.029485036637409173j),(0.1294957248984676-0.04931760930907936j),(-0.3355848316342816+0.15974916329377845j),(-0.3682951568629387-0.7609810678390493j),(0.12942134413928016+0.5631223529422428j),(0.3416944255611342-0.18787494807808391j),(-0.013921117714966085-0.09629308798810242j)
452,(-0.2133993095049465+0j),(-0.014573857072345587+0.10288752935947382j),(0.06735310539394868+0.05016588090492205j),(-0.01488739119637104-0.17634448140591544j),(-0.5294292103869013+0.6106241699712263j),(-0.010821323482591044-0.5520535958177519j),(-0.140124635231326-0.08625175692792403j),(0.12080367713824045-0.05144235229405146j)
453,(0.22305670833872704+0j),(-0.09961089035561989-0.005263030083867477j),(0.20325669582888128-0.01007032924079568j),(-0.24946753317792114-0.4451044054261207j),(0.24151615189203948+0.975960055557253j),(-0.08638299781159338+0.1826697682428816j),(0.028422872455283285+0.1201864049887851j),(-0.08805038155290079-0.10879637725205324j)
454,(0.4397296898643714+0j),(-0.008221931578220543+0.029402731389117247j),(0.03833617338302274+0.04770786833007033j),(0.20731355120073544+0.08778004921999251j),(-0.7732657817933106+0.33861703686005945j),(-0.10822377127741936+0.15768464959623704j),(-0.060604178318386215-0.10160775878125598j),(-0.034727714003833864-0.20491604515520973j)
455,(-0.21740619540728445+0j),(-0.009289807144377316+0.0033698887990280786j),(0.07545501454464427+0.008983284240417375j),(-0.25439819340359565-0.25441449530216637j),(-0.625309278516214-0.34561121147368296j),(-0.06864124379714558+0.38993703718269407j),(-0.2272402547502246-0.09395391115407925j),(0.043285190653078315+0.02676639200698437j)
456,(-0.06370310158721113+0j),(-0.037194992055069105-0.16891487747349812j),(0.023083605924904778+0.11398714853069725j),(0.06252752791320434-0.011686546527559306j),(-0.6084435195306522-0.02652508401960871j),(0.18787236882022001+0.378197855442049j),(-0.006359992003395251-0.10847310847286226j),(-0.0018833010948321946+0.07792442477605294j)
457,(0.25016162271887016+0j),(-0.011488683055261718-0.03219276667463801j),(0.05709680912887685-0.27438217567837814j),(-0.13470349186954794+0.14689838534967856j),(-0.33766985194109883+0.6027450775463874j),(0.11262177237859979-0.028559950732229337j),(-0.2386621918162245+0.027889716506790403j),(0.07666913126295366+0.06312945701081069j)
458,(-0.02790647394002438+0j),(0.17509311151605145-0.10004874967663308j),(0.07069930532129647-0.11982131007416139j),(-0.04109686820680121+0.11622582586176575j),(0.13910364369706862-0.6649374891341058j),(-0.47660549764602816+0.08325883796364106j),(0.018819840557845725-0.03751429845237264j),(-0.11042020397949336-0.036560458085875436j)
459,(0.09988560479583106+0j),(-0.10660690003387152-0.10210794330286818j),(-0.16288910473297874-0.10006462668307373j),(-0.36042311626297596-0.29564402351568464j),(0.7991624391720474-0.22717128216460492j),(0.20621141829654804-0.08489741246855409j),(0.1201228317389303+0.10176632174651976j),(-0.12056251735232229-0.04548911269336265j)
460,(0.09988560479583106+0j),(-0.04893668002401008-0.01349881039349559j),(0.06844158701332502+0.15067739772102745j),(-0.39090132272913053+0.013399141614512187j),(0.3106486928631715-0.007535087895712889j),(0.476672411915108-0.6148639574380771j),(0.10343263876956428+0.38843696510980974j),(-0.138802967971507+0.035305885517602956j)
461,(0.00996587707967872+0j),(0.08894684114979812+0.02397748907669066j),(-0.13110573050494895-0.10552099174504817j),(0.20767633829720544-0.277896074545425j),(0.44049187140672486+0.40005648519194714j),(-0.18595669209399676-0.02841866852727192j),(0.043905368504456026+0.2939556216339585j),(0.05370161561744768-0.07948625628295447j)
462,(0.2741359815848754+0j),(-0.009804769141777497-0.03957523660164794j),(0.11746337380565176+0.03481448746166593j),(0.2584315891606713+0.1740437093210656j),(-0.8172056192007376+0.1657290697412619j),(-0.36525434765719406-0.04773183201797866j),(0.1766924035603284-0.10213517377668369j),(-0.022333153030141786+0.01830840160302083j)
463,(-0.12519437814546425+0j),(0.06931874414094347+0.10718025663616271j),(0.025055682571369947-0.1286735710322862j),(0.03714684187827274+0.11839370684074892j),(1.1057850864246066+0.35033234089420046j),(0.04139783831429121+0.16599160219316733j),(0.15738033680592525-0.021301338488403175j),(-0.04097686571883651-0.1536972649638514j)
464,(0.38569346610106287+0j),(0.05567564990512805+0.12364880798726026j),(-0.11343368303021704+0.07114989048814499j),(-0.046613177222127336-0.4945958794771576j),(0.22419019458495662+0.5873053828542398j),(0.3249887911548022+0.15859047551541405j),(0.02477545551125554-0.003371464483323836j),(-0.07024995700434114+0.02575143900011287j)
465,(0.19658200820707836+0j),(0.050958892620152546+0.0400084972465718j),(-0.3713026347585846+0.2978259994848756j),(-0.23520957203628343-0.5675784977240312j),(-0.13207625286966476+0.18052742455104154j),(-0.15432828697537304+0.2813678362808948j),(0.11856405892029341+0.02043527801949805j),(-0.06327258929053747-0.04727377558777138j)
466,(-0.19727798888178044+0j),(0.043420211163816606-0.05238571184253925j),(-0.14616760415464153-0.061916842384037635j),(0.09444112512657468-0.2615605287315979j),(-0.4229481549438777-0.5471803323510347j),(0.39089269388455894+0.25528353242112767j),(0.050540722400357785+0.051437274652348486j),(-0.06594996634484816-0.05073811477455971j)
467,(0.24484120368333728+0j),(-0.07351599533510696+0.06347388469577125j),(-0.014405700939861349-0.03704256144542155j),(0.23399617666511238-0.06153281708519344j),(-0.5751150057716385+0.7830144518594138j),(0.03488040195046602-0.14916007114038568j),(-0.0062900261545753185-0.06539629923468586j),(0.004045282488739402+0.05270560275502073j)
468,(0.3680376121755652+0j),(-0.06062206931096322-0.031427084895569155j),(-0.21011579529958072-0.14669222373870824j),(0.22514948155184328+0.03186719900880439j),(0.9279550908883485+0.8417642680864653j),(0.15425370154275778-0.16315893248047283j),(-0.17995160025483364+0.07562179419529058j),(0.03628228260484237-0.12829983224270286j)
469,(0.3328679296839377+0j),(0.16896692067995098+0.040955873464434925j),(-0.24270094462019914-0.14410831834469845j),(0.2120187253629392-0.22092465288178392j),(0.8201925470306299-0.2604397168392423j),(-0.1213849427155454-0.20327656512968398j),(-0.329607697615185+0.2171540060000967j),(-0.0646969445415925+0.06171084002610855j)
470,(-0.17957692441122386+0j),(0.0018833210853555432+0.12097113228450691j),(0.0009039085049937067-0.03930806608359927j),(-0.09644242710248507-0.18061090522169823j),(-1.056389177427889-0.655048845540344j),(0.15072655626742237+0.15396966143579338j),(-0.14443232849596377+0.004962484345939405j),(0.0636723141736471+0.1364057710609549j)
471,(-0.2733619098946662+0j),(-0.044384192676810305-0.08747506155071684j),(-0.1762293264420038-0.1034830682989544j),(0.016541873607831804-0.3109843006481335j),(-0.05386710507066872-0.3813340127820403j),(-0.12281007377518835+0.09599059263112728j),(-0.09259811079519571+0.21561173524284377j),(0.014640870813925087+0.040286272213847306j)
472,(-0.019460284609424172+0j),(-0.06139095378325808-0.1090038478020651j),(-0.13848100514712489-0.20253201445996535j),(-0.09112319718663173-0.26606667045040944j),(0.7232642485036981+0.5084027342516865j),(0.23840055148623088-0.2480596420038646j),(0.07942953688867602+0.03441915544139199j),(-0.1289752736714551+0.06581119667487714j)
473,(0.1444094528142253+0j),(-0.01084014363245552+0.13210873955008307j),(-0.11190305119086302-0.0658491722736834j),(0.29892036886177836+0.041190356141764146j),(0.9191309817289832+0.16685489072278809j),(-0.14302134526320573-0.4194957842981616j),(0.08477719731230211+0.18319431902619826j),(0.005718572792326626+0.026778211664856045j)
474,(-0.08134062548641743+0j),(-0.12000140777446706-0.059427703890276906j),(-0.19509320314807965+0.20233261504171643j),(0.3111176571925929+0.20658155814943868j),(0.7633797384211849+0.20191097693374854j),(0.5664097793014558-0.20107350327425277j),(-0.2039143985271593+0.07218665080656901j),(0.05330384486176487+0.11695285752354594j)
475,(-0.4423243911739364+0j),(-0.03655432804513449+0.04907493085943307j),(0.02161053984494566-0.13417805536865277j),(-0.3454605738321428+0.31249829582334665j),(0.22478116871836062-0.4041863755287346j),(0.054550378608246464+0.6152082927887661j),(0.08022903730994588+0.17445201266907712j),(0.27178550840288046-0.011097387527376594j)
476,(0.42802817038500557+0j),(0.0076081256990056375+0.09840721178521894j),(-0.08376359202032688-0.06888987815639429j),(-0.09950622320472248+0.11879623786911356j),(0.3129922482811436-0.44717673800850627j),(0.021507952730934157+0.6428556723389344j),(0.027716389133096653-0.028967006924561195j),(0.05845659324680688+0.006316750969992539j)
477,(-0.20498753089091049+0j),(0.09424726851870999+0.005753734259522941j),(-0.14333312326955924-0.06490058227062062j),(0.6420414715233667+0.2700559533951322j),(-0.2770954867857657-0.04859381350922126j),(-0.020437693627236492-0.34611834140857284j),(0.038106969873003674-0.2453946281895771j),(-0.09766696301865392-0.005644831686915078j)
478,(-0.038025699534726995+0j),(-0.12516874998696198+0.09388941607735232j),(-0.22553671353582688-0.09261514166564436j),(0.29862950790113196-0.14039322146341787j),(-0.41473560105227053+0.838129807898372j),(0.2756403914738694+0.09097856693460084j),(-0.004237962056183486+0.016321070138721j),(-0.13835346023426767+0.09666714669856634j)
479,(-0.14964482516781213+0j),(0.10900530178164747+0.005546461299900901j),(-0.064534633637375-0.005819580699702516j),(0.2319925116871846+0.3825187936760319j),(-0.47383666413778824+0.7812544065117237j),(0.23138864285553615-0.18984094358166959j),(-0.010464447683823125+0.10622732319278085j),(-0.015883690094631888-0.01181409433463001j)
480,(0.1874522241210239+0j),(-0.02002807204632606-0.13339884089178225j),(0.0905109946287532+0.051899719791750926j),(0.10967238913808097-0.06454876047328287j),(-0.8454971683902144+0.2943444295397941j),(-0.06042829856408743-0.23189849752411867j),(-0.012368781081645297+0.06607872935630135j),(-0.08044480833583575+0.08910450736966134j)
481,(-0.2704512884172871+0j),(-0.06741262709256729-0.13401713755383893j),(-0.12337946055123791+0.21282963532975976j),(0.18609407969864514-0.3009228029694802j),(0.00725893823027246+0.23608937693480475j),(-0.44378927982219674-0.3304036831566773j),(0.052574545534319096+0.05514580121860363j),(0.2078090664282095+0.06044935605067719j)
482,(0.02120697053459379+0j),(-0.05677898429272668+0.004240551224296726j),(-0.1400430656993316-0.17022259059771527j),(0.12215893276938566+0.05788169463381203j),(0.694205735431782+0.40474485659924314j),(-0.051044627891054246-0.3775228673941325j),(-0.09703314494547731-0.027906739245171487j),(0.07742192708464156+0.08298854553395366j)
483,(-0.07220878721125504+0j),(-0.18868727108989125+0.0032881872423611864j),(0.15815266263200436+0.19549451849548247j),(0.09260678589210407+0.0363089690114492j),(-0.41387354744622146-0.7982445443223777j),(0.2544615605805114-0.08802395424822222j),(0.11509015862749405+0.003299719094092355j),(-0.027859932034337252+0.10417152679843036j)
484,(0.26230897457094104+0j),(0.18411519697938294-0.10731384359165266j),(0.03441810877172558+0.08043446031397147j),(-0.37374951898178166+0.053839663786754935j),(0.21273250825516365+0.6884440163129231j),(0.1481662508665217+0.28361247373823606j),(-0.09730556328546926-0.00416494128268834j),(0.06224640891548845-0.05748123142101553j)
485,(-0.13341015700467695+0j),(-0.07620096119608631+0.13235904024905j),(-0.012042343023320898+0.14058146118620463j),(-0.022693558945473105-0.04738204101495079j),(-0.3464658679679943+0.06583081992357145j),(0.34228769649825647+0.03996640327164098j),(0.01723397540861664-0.09827533811358133j),(0.12675916742838453-0.012712543257874211j)
486,(-0.3034930670231411+0j),(-0.07265084269165879+0.21682125919024972j),(0.2989347652523411+0.12729516025417703j),(0.10084435463142989+0.42629018619608233j),(-0.11907966872363057+0.46463247291034365j),(-0.21292288928585115-0.35741670932102426j),(0.20211221218881395-0.09479617955850587j),(-0.029915793712583655-0.026279584724420522j)
487,(0.3208476340854629+0j),(-0.013292663714230001-0.014059088638488742j),(-0.21299504626373303+0.023328423486803043j),(0.030454946751631636-0.20069186935769995j),(0.7392790831177891-0.4452598334251777j),(0.05714029513474272+0.0745171078651127j),(0.0889120968646835-0.0917865843392863j),(0.04897390180432072+0.16767208516660242j)
488,(-0.0676349413862199+0j),(0.058724521402464154-0.13152567382423325j),(0.3426066734258944+0.05929119962924141j),(0.1678388068865876+0.0393941119336904j),(0.27521676836976183-0.21542382546164437j),(0.1184854326700437-0.12734934770635187j),(0.011524191298890901+0.06571817440787012j),(0.10172755910983754-0.254163424883795j)
489,(0.08325021211363864+0j),(-0.20890364044410997+0.013243544016017905j),(-0.16215796472633123-0.11563172548671619j),(0.032918280777067696-0.14544727975669713j),(0.9536384619378503-0.44785554113879394j),(0.32642560521646163-0.05019025747926025j),(-0.0749961662245349+0.1389914050207113j),(0.020238037321939017-0.07902879603999083j)
490,(-0.21878617631440292+0j),(-0.01563294960293326+0.0566579755537439j),(0.19500451612855663-0.17449522574312434j),(0.18886492306054328-0.1449701271678005j),(-0.3260091054656872-0.16424415076330995j),(0.34453179266485073-0.057996474542882454j),(0.03793936910070478-0.07504142645882425j),(-0.18434054706142688+0.20507854285540023j)
491,(0.10497733216768723+0j),(0.029595135704581926-0.07247003359837749j),(-0.026462810560898865-0.030145151472367702j),(0.1143844468359544+0.04415343312535541j),(0.487255856850471+0.550435217594857j),(-0.15646416163012972+0.11561861532071444j),(0.1151960133588664-0.1286706528081503j),(-0.14327696354971667-0.0012730660901131854j)
492,(0.11707873706290549+0j),(0.06675913188679682-0.03789377084642548j),(0.14090829684236264+0.15248688785151926j),(-0.044209966178204906+0.21928083985234148j),(0.9188424395212791+0.6440425954729481j),(0.39260310041282004-0.014605272906312848j),(-0.1327969708736757-0.027509134292207478j),(-0.08623988889786612+0.04028994439598686j)
493,(-0.2944938975045284+0j),(-0.07376222582567538+0.008232524406176334j),(-0.2091241440910233+0.03148954580061833j),(0.09577188801717651+0.09849525560102572j),(0.7737839053290143-0.15549875046532413j),(0.6173385308845958-0.05118535781161444j),(-0.2024964558966383-0.050808207780589074j),(0.1600678026888833+0.09560466008737761j)
494,(0.19816051363453357+0j),(-0.11456790238121413-0.18580015247251028j),(-0.13780743684914085-0.16472409156138657j),(-0.1143216109851439+0.8769156698712293j),(-0.004856365801932036-0.3119302453065432j),(-0.024732689778747347+0.37604239407981116j),(0.12131929972322718+0.016269176659961276j),(-0.03562188319478853-0.09278810648458014j)
495,(0.25412992258326794+0j),(-0.04415086014698337-0.012764776897761617j),(-0.0729146553172143+0.15039343341168548j),(-0.16766951601162264+0.1938426736354661j),(0.7640105194464949-0.5127233663747497j),(0.16013930153005954+0.27807112876170054j),(0.102963999664272+0.09067382550101138j),(-0.06799780945952791-0.039725162786287835j)
496,(-0.0612258146866812+0j),(0.01666105119351271-0.061404165683513326j),(-0.025157164702728278+0.08310506101934546j),(0.1508005836591846+0.19264854466192569j),(0.5279731334850429-0.4508310667478729j),(0.06284933962847725+0.4255943968680439j),(0.05978847807183137-0.025290223223998917j),(0.0674271460462208+0.023708559150580878j)
497,(0.1737190185656053+0j),(-0.08446227647624492-0.016969872063485367j),(0.04035381081899336+0.02438023993091998j),(-0.23635848644860888-0.1897418756757055j),(0.7403422369021704-0.22251447867359803j),(-0.012155886581065783-0.33157867068814517j),(0.11883991870998262+0.2786000445102973j),(-0.050293063199635515-0.027477243834235644j)
498,(-0.24263110037692498+0j),(0.06026096704451268+0.010557235667510568j),(0.0474962330816957-0.033575897115635425j),(0.07627842664593776+0.029207160425313017j),(-0.8133132299733103-0.3894032981229383j),(-0.07276309045579993-0.14178147811462605j),(0.057180815721982095+0.08464395618953738j),(0.037456663553052515+0.11702147472902796j)
499,(0.2064084758043357+0j),(-0.04594900380356089+0.005206628393432061j),(0.10990206872481745+0.046326686407744774j),(0.23745129581312155+0.009647495755561647j),(0.8688659182044803-0.4374602680880903j),(-0.03970612317797011+0.29019370616035045j),(-0.11215777504177404+0.14331541564620334j),(-0.02313888264097374-0.007563482338763854j)
