,amplitude,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3
435,(-0.4952233939271401+0j),(-0.07149206347636006-0.04333884096788147j),(-0.08635606403586336+0.08738773143860959j),(0.01849676694602804+0.4882761319661856j),(-0.4797739779070104-0.4240728532127264j),(-0.2551408453810702+0.46681411736885553j),(-0.07032362218766905-0.11178560847963318j),(-0.08353312878852547-0.07937372040006951j)
436,(-0.09365775466241917+0j),(-0.044575797351145224-0.02703888901974664j),(-0.018207423084965965+0.14237672836329j),(-0.1396959199898002+0.15540405464823928j),(0.8542502561975065+0.3843956218319683j),(0.007912938706450351+0.2005405114925048j),(-0.21474604536638126+0.09542138324364413j),(0.07065655363856042+0.045534292689471415j)
437,(0.09594956526553108+0j),(0.0668659656060401-0.15980389873942746j),(-0.11296592524929558-0.08618379885864004j),(-0.18620215349482258+0.25740645799096507j),(0.1962233633690574-0.0007217501608258459j),(0.5293045015492692+0.22764068124105483j),(0.04041191419195652+0.10123731541018599j),(-0.20945152196663366-0.029650028037936815j)
438,(-0.4768863558087576+0j),(-0.005867024614207547-0.07776095261570656j),(-0.0949903266632087-0.2069999971146759j),(-0.07136443541248708+0.20956771915752084j),(0.01656076369088135+0.828037004373699j),(-0.09573470388762889-0.18330036756199838j),(-0.1808775610877844+0.27582856087894325j),(0.006831666260572529+0.11270874268901288j)
439,(0.10568229434665047+0j),(0.02387744861700132+0.013243191027862911j),(-0.16068225264227934-0.1881946111186631j),(0.260463559971127-0.42432606642399767j),(-0.08776793123364855+0.4214364224887679j),(0.28072610920410607+0.16274471775554988j),(0.04767420054931845+0.030796631072270084j),(-0.03961496680145661-0.01900711780111609j)
440,(-0.29707761510741104+0j),(-0.04807548573954114+0.03535889397862835j),(-0.012247392721806187-0.18077668548061734j),(-0.013510808806671236-0.15784944950286225j),(0.23911720163008657+0.2962476613116666j),(-0.08330632484559099+0.08574479471533064j),(0.035938553311701656+0.084099760486973j),(0.011783806668373295-0.00010006956497066177j)
441,(-0.2356979251014803+0j),(0.04263911229548807-0.06466407202939539j),(-0.046313192755264174-0.02589992735000271j),(0.4348457678773063-0.1294661568104315j),(0.010215529958758185+0.4863694007098304j),(-0.02424802341819028-0.349012939539638j),(0.024481633072817588+0.06244613839008065j),(-0.036047845559541575-0.05234089159273581j)
442,(-0.1598329382258606+0j),(-0.2333542675568162+0.02563287433608233j),(-0.25711165372854156+0.2358474787371611j),(0.08743044374440001-0.3693612895098233j),(-0.05049295916354135+0.49655157178564036j),(0.3754203687925445+0.35237009032181776j),(0.09537392199630394-0.12074269554018688j),(0.0893242915231843-0.01743053196590101j)
443,(0.14018995947643126+0j),(0.02747678668660071+0.059787999400059605j),(0.014731226071526868+0.12752955623981432j),(-0.01157073005490531-0.0986596684348563j),(1.0744579020114684+0.5171194095436416j),(0.4408365546220136+0.16620964900451105j),(-0.039799610949690103-0.014074856299645278j),(-0.07606550430869408-0.08784030218785632j)
444,(-0.3921759935149757+0j),(0.14218086120316992-0.12138533438161336j),(-0.07450177470010225-0.17598244008399416j),(-0.1147011951877215-0.09678390561568402j),(-0.3371419640386172-0.05504040287038279j),(0.39360404837778795+0.1304829599293121j),(-0.011097942793371594-0.09134724266613833j),(0.013760514010066695+0.18474373566892474j)
445,(0.019378684704058652+0j),(-0.05978505198781898+0.09739317306264716j),(-0.01447513246030685-0.17842662506568585j),(0.08924848679461074+0.26610648019991323j),(0.46963479248569606+0.40418659612720276j),(0.01660755480843136-0.39956221337294145j),(0.28421798373485424-0.12301068637862558j),(0.08970313560447954-0.10437114224017949j)
446,(-0.2699696473123627+0j),(-0.0025314084392412135-0.10970588167184152j),(0.3440074347903104+0.0623962549084028j),(0.003729581961934847+0.19710337662393312j),(-0.40213377276571954+0.49457180631339775j),(0.2825133253174708+0.09618897902290766j),(0.14799614020501534-0.1960651520417482j),(0.1289466873318147+0.022118981579766175j)
447,(-0.44545512932513337+0j),(-0.09237383074439613-0.004167359831414832j),(-0.0596786804667033-0.09646038219306706j),(0.08501520819674643+0.24610052469464141j),(0.1300262896355533+0.3741661479865087j),(-0.19500419643545291+0.0642441682727308j),(0.29405737707646423+0.0034977490872196565j),(0.042802407097664134-0.007698959638135265j)
448,(0.24817036857193542+0j),(0.046559547967910064-0.12388108228804122j),(0.19986833146607996-0.2343334499600077j),(-0.11556968665264532+0.1080588678256345j),(0.022052585118186682+0.5603706138326212j),(-0.04943245658900024+0.16570378938383007j),(0.11745446178473584-0.11526596808285972j),(-0.06287052932342294+0.04551198417219389j)
449,(0.021444509256921707+0j),(-0.07202183433327591+0.09764191314402916j),(0.1402297154764022+0.04243020136782634j),(0.12258966443643046+0.010714881177624765j),(-0.7931154809753498+0.6517234356145197j),(0.2614026115260061-0.24140332191685074j),(-0.017422464276052894-0.08080780242948002j),(0.08314409170997401-0.04407302268067718j)
450,(-0.1043217269014606+0j),(-0.03347290045385297-0.15141056495496708j),(-0.1277521575137967+0.11264094126557987j),(0.47564495033684445-0.3702400472402384j),(-0.20983856629718622-0.16566062480567934j),(-0.30069111561949174-0.004630675124167566j),(-0.22293997297009235-0.01991902971140406j),(0.06644728928302299-0.05449941299819502j)
451,(-0.3224435041085968+0j),(0.014686199246382856-0.022417498252635656j),(-0.07643886869322662+0.031555863742315685j),(0.08948110992071326+0.14234431951960866j),(-0.07796299629842501+0.0030620283845628066j),(-0.050890289406985506-0.028701897569793758j),(0.15854885229687748+0.17309822002963984j),(-0.07440881025318531+0.053607300985748986j)
452,(0.12112977485203458+0j),(0.02116630770128978+0.14836794634661354j),(-0.08959564683993614+0.048197392788735j),(0.2895922670086497-0.027134929669252055j),(-0.42998005014114954+0.09201785021623783j),(0.13873409081306304-0.23728501602380203j),(-0.008998693260542591-0.028638933448863334j),(-0.09265290102390905+0.1504307170668998j)
453,(-0.48251635334059073+0j),(-0.029943604287072496-0.0818000967697485j),(-0.0434055457408359-0.033664695922967974j),(0.5156877713272298+0.52066894381034j),(-0.003701272822594333-0.14088000164247755j),(0.21013606413406677-0.2615041608181221j),(-0.09152311709833372-0.28100907653946655j),(0.018528630908039738-0.056205386045784775j)
454,(0.28836344833793054+0j),(-0.016918694926428-0.04690136758057216j),(0.1502092626099219+0.1584794345683643j),(0.8207558999936627+0.5349994059917722j),(0.24714194707999662-0.1456408377798335j),(-0.562338269371429+0.16361315565733492j),(-0.015580190790164206-0.2251170705577156j),(0.06490038014052568+0.060140407243641045j)
455,(0.5644912301377798+0j),(-0.017077801258022118+0.18510009848539208j),(0.1332469221955766+0.15337459270122603j),(3.26476842739537e-05+0.13662663544210746j),(0.7324264466759294-0.4158589363272081j),(0.2538158835559138+0.3375991627973276j),(0.0008064835566487741+0.18354952032062452j),(-0.054096539980306904-0.038849706843933324j)
456,(0.019405857715884822+0j),(-0.1086748592768635-0.0882618007057284j),(0.1474627518563923-0.18068491043515056j),(-0.26579157926441055+0.3840849382871139j),(0.05780159112660441-0.18405376697332215j),(0.3099635965970435-0.1164256899141845j),(-0.03854844519932368-0.08448815244143315j),(-0.07505912553951971+0.09213362857988078j)
457,(0.0701101500294907+0j),(-0.1738845021621026-0.03541413758600838j),(-0.03367796427443552-0.09092694057897416j),(-0.47869269654750446+0.03154500565002813j),(-0.14855596406868335+0.6646970587389524j),(-0.12158520332039893-0.1738941133281576j),(0.0012952349472740224+0.1245853144939939j),(-0.03472521816010318+0.11786659522017491j)
458,(0.185844047134974+0j),(-0.04807317432014421+0.10902371068024379j),(-0.03182959727967427+0.13367442483285352j),(0.3918062842621063+0.1581462557050154j),(0.5279807292691403-0.2691478622747062j),(0.3973753137413264-0.4633141885004982j),(-0.1986635239735051+0.27442627155067545j),(0.12259570084893893-0.11708634995518175j)
459,(0.24895547004639446+0j),(-0.004434831991345048+0.0035509164338942134j),(0.01326197382836643-0.09961972350909681j),(0.057693517043477346-0.16137756850550555j),(-0.058857682687737944-0.006275652197447121j),(-0.26581529468951587-0.09350460352110249j),(-0.19202842989878466-0.11860461642121688j),(-0.05382313153925844-0.11344300977913868j)
460,(-0.026402746780127113+0j),(-0.0016974550809732286-0.0783450064892563j),(0.03632699498313978-0.0016327800248369792j),(-0.11028304403657732+0.10053865305507634j),(-0.54407287527126-0.34178861934523436j),(0.1344617740600191-0.06369910753079414j),(0.311881674870535-0.07110916525715355j),(0.04454335061741653-0.09950694844491856j)
461,(0.35732535049143754+0j),(-0.06612515474017994-0.0506806950643372j),(-0.10757968119281003-0.09930045405242088j),(-0.005710729322339236-0.046447709027688466j),(0.7487428807042936-0.7194749335604956j),(-0.10980169056964703-0.16133966121597287j),(0.03725911238759891-0.27892480341176606j),(-0.011751147978934794+0.1451511381100301j)
462,(0.08853327528938149+0j),(-0.1588931513399125-0.007532306243309174j),(0.06049623971473843+0.042574217179663976j),(-0.0232730436538243-0.04512206159671205j),(0.2612924119395232+0.8029614957833899j),(-0.004341019010969711-0.24276679258343103j),(-0.08900811495429713+0.21947088099419787j),(0.04497188036663571+0.041272975554314556j)
463,(0.32703816292272264+0j),(0.07752409373255144+0.16996431079686516j),(0.08481094979759449+0.07738388993344901j),(0.09437167342816627+0.24284290649051513j),(0.13835639059096305-0.3777352905108382j),(0.13222535495442536-0.07390403086408925j),(0.051452150637678336+0.12334956567922578j),(-0.18371050213254236-0.014947411176319578j)
464,(0.2291951491736436+0j),(0.04226136557052482+0.09084133033954009j),(0.09672859322149024-0.01238860686907367j),(-0.024324033649253222-0.03446752779447917j),(1.385220423550777+0.10541338853216242j),(-0.13706529912889767+0.02565838022472338j),(-0.019799086079540618-0.07798325400909727j),(-0.09560749819659622-0.03580866626331911j)
465,(0.32409225989281554+0j),(0.05428346586646307+0.16757751908181648j),(-0.10410617671728163-0.28770337049317773j),(0.35760162791306216+0.20764111233381308j),(-0.6216552754212255-0.3902449044037036j),(-0.20899784162660293-0.10054679369733208j),(0.29193197153821343+0.14132481490700166j),(0.12991098839532364-0.026227513558201222j)
466,(-0.2424731061437997+0j),(0.01125000977812056-0.11750212881947454j),(-0.16137634503922924+0.10803811142938873j),(-0.3119758606564373+0.07362611559359614j),(-0.7497775152797691-0.6343865145389151j),(-0.5274486731425656+0.18723197305929434j),(0.18712569089760253-0.07975655694326686j),(-0.012384246569024121-0.034731361804001354j)
467,(-0.20582072666017381+0j),(-0.07299739739434871-0.08622346134711344j),(0.22163765428906107+0.04378551523187644j),(0.19963939123889862+0.36928104746981955j),(-0.3021449344561685-0.0025328004733419437j),(-0.20432506723433155-0.3205866016046938j),(-0.0074685942551719064+0.22817219312973086j),(-0.13889035944901335-0.03267858525314782j)
468,(0.09416691988465106+0j),(-0.1089892358740726+0.07857625935480661j),(0.14722084870058655-0.10122918331787582j),(-0.04363365893844827+0.3448320046068627j),(-0.22422542590697914+0.8363482617629722j),(-0.14322060053180338-0.22102968066626147j),(0.07760556567410012-0.2026816902008088j),(0.10652821022670013-0.2225791609821022j)
469,(0.005546390236150707+0j),(0.1063189427375391-0.04004039305443123j),(0.24592669343516663+0.08213297479524548j),(-0.32617499123474075+0.2518680464843169j),(0.5584433294048813+0.17712547746070506j),(-0.2726662688054185+0.4770426500788363j),(-0.1741139701552949-0.09450131543321938j),(0.13726145682343832-0.12491652994230172j)
470,(-0.045048033898698214+0j),(-0.23256239446188504+0.04408283119217696j),(-0.11331760792984759+0.19484578533885916j),(-0.004186224703224717+0.14236816958875953j),(-0.26114734118072924-0.37254458726974726j),(0.4361184180987257-0.04370723989290842j),(-0.008211983320342207+0.07891489085586215j),(0.15000766696223322-0.04550045404714215j)
471,(0.00907477318588587+0j),(-0.09740495625636914+0.07109986714405658j),(-0.011330934848470517+0.2250100544632543j),(-0.09188181299921423+0.08912875797769652j),(-0.026875311306475247-0.6391986674957637j),(0.25605474591322047-0.06553078158114795j),(0.0491326201463334+0.012377637485544574j),(0.003819479431839426+0.07115731633614311j)
472,(-0.6817092113980753+0j),(0.0175314229558863+0.011174416229886429j),(0.038443401089358654-0.226174833519656j),(-0.060009074117860155-0.5029953085256759j),(-0.5576611932531892+0.3380430321796557j),(-0.2432046126594944-0.36577045482092485j),(0.2721566343550142+0.06802422373890205j),(0.11708863810067216-0.10430041752787977j)
473,(0.514630205689143+0j),(0.0724884274077069+0.06789638444652667j),(0.25452652014968374+0.022396727055678918j),(-0.28906401887535815-0.07222398469723862j),(-0.2645483757310024-0.34612957662814986j),(0.10814119836134647+0.19034821691435963j),(-0.07011417768952814+0.039545490484147j),(0.0055468664275643235-0.02175351655882446j)
474,(-0.002332479829036005+0j),(-0.0783331645312785-0.0612784347941536j),(-0.07228901233089104-0.27026522056193053j),(0.14126510850639837-0.1034219701487067j),(0.3071099421039865+0.8934052154180135j),(0.000275231256378336-0.35032717343541775j),(-0.07615954734267352-0.15718604379884796j),(0.011877216827427282-0.017046264447905107j)
475,(0.7736705433160688+0j),(0.03514615277195795-0.09091329692050598j),(0.018456003573036596-0.017632831218313633j),(-0.038195473704079594+0.09266595143443929j),(-0.6876183007641197+0.05699594353911056j),(0.4349078728664455+0.02580543131287373j),(0.07956400700535678+0.08423276002148118j),(0.009200485753711948+0.11367155141184185j)
476,(0.0028461101770849706+0j),(-0.09667399636573999-0.05291547691493144j),(0.07986619598564532-0.0599200797425294j),(0.2823440794528105-0.19187928751106917j),(-0.726352683431349-0.07138609419433713j),(-0.01959027064685126-0.14927044746417123j),(-0.2278860610343659-0.036981325374010554j),(-0.07256465072398957+0.16905001401441117j)
477,(-0.3942252320311865+0j),(-0.04510033105707832+0.1499837213808147j),(0.04626311838669448-0.01130072686227792j),(-0.058019350075155504+0.10082364561027045j),(0.926307675046784-0.5291834608116737j),(-0.043865528370625656-0.012765840705809245j),(0.060499607097347474-0.03749393198389189j),(0.08800930912577826-0.029789437337371556j)
478,(0.11918744637913037+0j),(0.10362048514422936-0.09787700410827498j),(0.14813192553874988+0.11526252201504512j),(-0.3990726578180682-0.02748127005470653j),(-0.29968883983989775+0.36387709429726084j),(0.26353057761117316-0.20476991955663093j),(-0.20015007469425694-0.027791448391281018j),(0.0365842058170799-0.03741845089600457j)
479,(0.43115132478216817+0j),(0.11516039201244638-0.07865160141885293j),(0.16360630530434317+0.07899177941145528j),(-0.24426389897469258-0.22388420440199303j),(0.5435207633504666-0.3980743954456699j),(-0.03982682296168589-0.26807033425744126j),(0.023678225309521732+0.01113724141584578j),(-0.00681430880167163+0.10025186413916248j)
480,(0.0984817774172646+0j),(0.05171952796942354-0.0035626093675651532j),(0.04777129350834286-0.1690836627120008j),(0.08987159831378765-0.018405349488992473j),(-0.46403278512668394-0.5004218412814269j),(0.07627712526776892+0.284179676652868j),(0.3411712351714164+0.04968283748977366j),(-0.023079901967365177-0.03256584938453705j)
481,(-0.09841969562412485+0j),(-0.05730423626440065+0.00400151285436487j),(0.1301993336201731-0.12193775996327641j),(-0.017891980707541732-0.5765500395580027j),(0.6897222357974335+0.5336299164977628j),(0.048220639899917234+0.14857567570653746j),(-0.15729228990313318-0.12510374964040769j),(-0.01536855305575207+0.015296967167626066j)
482,(0.30216794470677666+0j),(0.10161150978246627-0.023548055812333914j),(0.06844375607667298+0.2222386915645621j),(-0.11972792219992719-0.13653376499833414j),(0.7294140854913924-0.5899641438751012j),(-0.09324300482297727-0.11629956548712192j),(-0.08849589685926701+0.06916034792660639j),(-0.05957349593920264+0.04816689368263603j)
483,(0.28949547180651647+0j),(-0.1054058682142885+0.08407440793868862j),(0.13198817924804127-0.12758091569831334j),(-0.1581793122566401+0.18239490184287666j),(-0.7750075327632814+0.5445087954038536j),(0.3189851435581418+0.43160826860938595j),(-0.18593696446007296+0.13141950587949208j),(0.13013689717300464-0.08734420914310406j)
484,(0.05381362760755182+0j),(-0.09016267809113096+0.056555568770331854j),(-0.11998994367138568+0.10172121389478138j),(0.31692912557725894+0.34167640220438505j),(-0.3898044119928771+0.29576971220558457j),(0.03480611183922171-0.3467177716647378j),(0.01763385165421865+0.20397149137125986j),(-0.04496558967348631-0.1558004872253867j)
485,(-0.015402305034372309+0j),(-0.06738264303481298-0.07125489319131989j),(0.1469771238428239-0.11628097833599597j),(0.09668219277945511-0.3665187189598782j),(-0.7603576844911772+0.4688212891050273j),(0.3001115176576984-0.2688486510518193j),(-0.01896361923677674-0.25669129933843843j),(-0.1249420926506714+0.005982932177537176j)
486,(0.028620885770619386+0j),(-0.12315713172034219+0.0342457600285146j),(0.02599245081179778-0.07784143884116597j),(0.4443580977745573+0.564746938935614j),(-0.014414789146006135+0.05456773164606893j),(0.30954185013136076+0.2632782373823834j),(-0.06788727641026414+0.07244247812013062j),(-0.0035766913128107403+0.06033826520538944j)
487,(-0.02978860456268643+0j),(0.22227534740518412-0.0451915532432314j),(-0.13583826755215017-0.22958189279939636j),(-0.34252042322618104-0.0206945073327476j),(-0.7662799921209165-0.23291729961884763j),(0.29130223895462903+0.30524198457757895j),(-0.11488234329054059-0.24538509735917036j),(-0.06623476316640634+0.13818428079254985j)
488,(-0.2690951586314534+0j),(0.10459772458003266+0.04664626305965304j),(-0.07368470269334867-0.11002171494083163j),(0.07623022609230362+0.17005162672925045j),(-0.5862608105454202-0.2399466683845936j),(0.16923721664042185-0.07282972258888609j),(0.06976996265600036-0.033728890735694905j),(-0.0675116138349124+0.12728327093008046j)
489,(-0.30561054114697384+0j),(0.025262772072287505+0.023630482001418672j),(0.14244547535537747-0.028463430085429908j),(0.3431047928545508+0.16933122417345176j),(-0.18581803107073921-0.005009942651114492j),(0.00469443991625796-0.49633988833698167j),(-0.1639081642119757+0.13390077573776962j),(0.11581726422634439-0.06028199963987215j)
490,(-0.19781543906342702+0j),(-0.001342570557373111-0.08706193217987448j),(-0.11065486421546686-0.15781767446882408j),(-0.3561014718863514-0.4365324608728439j),(0.5147732053679877+0.26586184873046675j),(0.31542533434309367+0.3589568080647959j),(0.016823183277654058-0.14286014234387473j),(0.03560717391231593+0.004886512076472982j)
491,(0.16078780853647737+0j),(0.019240300672648286+0.006291898583545896j),(-0.03377951376992305+0.25887883576438553j),(-0.5000141696344931-0.33394116401844776j),(0.7074609364551008+0.08347118773806306j),(0.26859628768097354-0.05919932974665249j),(-0.06695509948099036+0.10556985012061296j),(-0.0104062086346693-0.040508666072635494j)
492,(0.46773640774041564+0j),(-0.12284115523497467-0.1259213064402845j),(0.13846331943287019-0.11075273534946917j),(-0.024189883451496197-0.28637358509614164j),(-0.36989332841652617-0.5261603712836801j),(0.32864463249627074+0.036493687124175125j),(0.1618297040671951-0.18344665168366112j),(0.0232196029264263+0.08801515676323533j)
493,(0.13571242391542437+0j),(0.17866013316460605+0.012336582092925708j),(0.09613752213198269+0.25564749876501364j),(0.1981256292345706+0.4513164194304255j),(-0.27949173858138865-0.30460972465478314j),(0.07511307665059389+0.14193511723766308j),(-0.02180578377407756-0.21853715033398968j),(-0.017539341423945337+0.12630563214205684j)
494,(-0.37364612943815817+0j),(-0.008749688981854287+0.023173789793494427j),(-0.19914172787452908-0.07194527332769515j),(-0.13059032526705622-0.19990838142488274j),(0.3887044488152416+1.239249649809866j),(0.17973434565947172-0.2806088958352856j),(-0.2182425954078076-0.059463793913628854j),(-0.051886995940530256+0.1622406414001286j)
495,(-0.4147415990402071+0j),(-0.14877531736853253+0.010409265683445149j),(0.003905213055394166-0.25293756029445785j),(-0.13601384108185377+0.18553601302166023j),(0.8918239284343761+0.2153058292379148j),(0.4491360689065879-0.2969704765670257j),(0.1130392945552131-0.0002622880119595439j),(-0.15529484122558387+0.07620898490889777j)
496,(-0.5468336436540235+0j),(-0.00669407736395887+0.07202809793963078j),(-0.06687991264322891+0.1123869074414674j),(0.3370081229896866+0.08215219124376262j),(0.8896953809096859+0.24935982496818618j),(0.06397224717392214+0.22365119382595774j),(0.03323952545138581-0.12112358475516485j),(-0.15392211405387354+0.121014868439997j)
497,(0.01970941611410343+0j),(-0.04922964924861705+0.10761399409902483j),(-0.02050741118304648+0.3452676567907677j),(-0.3056510169073071+0.10657514418832197j),(-0.41798360715220423-0.012720280937186074j),(0.42345153903455224-0.27170812083449997j),(-0.17349435957631446-0.10043717032533747j),(-0.013563477371361168+0.05956579239290833j)
498,(0.15571571124111028+0j),(-0.007725488936283484+0.1666816509841338j),(-0.0815845841397494-0.22829654811297756j),(0.04849143324646035+0.09122693982114187j),(0.6435890647325764-0.599550524591923j),(0.02088140873806299+0.036551464559454766j),(0.015823358982914974-0.10510054167214769j),(0.1234270850621662+0.21132599346845954j)
499,(0.290798798621995+0j),(0.08928835466380679+0.14230027911138704j),(-0.2604991276059691+0.0903830459322442j),(0.1398793028403648-0.2019433904702804j),(-0.11970571729011152-1.0616441813727435j),(0.1418846054861299+0.09578837693147135j),(-0.08997516381421829+0.19179855363133944j),(-0.05425021098040678+0.08552381537402795j)
