,amplitude,c_-2,c_-1,c_0,c_1,c_2
468,(-0.06708590351511012+0j),(0.09826252742227803+0.11844325068477587j),(-0.26009163233119265-0.2670208052753126j),(-0.10405035423586592-1.2771972755011272j),(-0.2563536380969066+0.20394508848142548j),(0.01060277224190562+0.059838406182460224j)
469,(0.28963087844514357+0j),(-0.013815508794957227+0.13180647683287572j),(0.1817606545048217-0.08599230507395975j),(-0.15795969749565417+0.09921952014228347j),(0.38769351990319506+0.30488277917759254j),(-0.047059788512375675-0.09935975484169002j)
470,(0.3251998128341227+0j),(0.05407258069107509+0.08312958419162797j),(0.051475742916974924-0.044544182340880326j),(0.7916056122046873+0.26014056484607456j),(-0.014059336903484904+0.12784663971390214j),(-0.24185607537515835-0.06733731454993808j)
471,(-0.0022982779524063357+0j),(-0.038651834874674815-0.08007036699840953j),(0.09525382874222044+0.020278013741612005j),(-0.23019480031701037-1.2893957637952624j),(-0.15072350378465463+0.2527756334811575j),(-0.009404340922573168-0.010740925790404574j)
472,(-0.5461251829799477+0j),(-0.23782473499483636+0.12682791256830958j),(-0.12581678887247566+0.21601326038132124j),(0.7611525402332731-0.8417730544531461j),(-0.24343754665095046-0.054550092858550336j),(0.17153321158220025-0.16580931131310161j)
473,(-0.3808264458879992+0j),(0.2681351805117681+0.16250922637602866j),(-0.09686439742756571-0.6977849408916541j),(0.11111168529104068+0.35937956908436736j),(-0.2817185942447991+0.17865567778339186j),(0.0568534754664632-0.016144872572125213j)
474,(0.1581660765797617+0j),(0.0637582507965713+0.11913850109790089j),(-0.16958191850929175-0.009077354638254098j),(0.017782125892084027+0.5709939099981971j),(-0.5637484980722969-0.3068258478049771j),(-0.0468436865048371+0.028549155737782113j)
475,(0.08825085724699128+0j),(-0.18913258864131305-0.2298258908485375j),(0.17663311667707457+0.29898022539995783j),(-0.8391117040094246-0.17343244096873217j),(0.026842281608483343-0.033389353870339984j),(0.032887301407691485-0.005721680290068372j)
476,(0.2217742331830883+0j),(-0.11360418895691889-0.05178427078935176j),(-0.19500447930833215-0.12832006633477056j),(0.3910355784195447+0.23605734209480725j),(0.15968084369973412+0.14489908076318087j),(0.04517994225645459+0.06475372585863244j)
477,(-0.2583229484459873+0j),(-0.01771442958383669+0.0027603039545649397j),(0.24928701296014044+0.41185831602328643j),(0.2650207890959754-0.611865925019323j),(-0.006941113637747718+0.12582387007154847j),(0.1022845950431753-0.15910087300627104j)
478,(-0.28673342868628143+0j),(-0.028889278819361847-0.14473300700807828j),(-0.3601220291308779+0.4430849568427866j),(0.339039270622936-0.07539282457168074j),(-0.09433925487863998+0.28459564167940843j),(0.4260664861531589-0.05875952613110867j)
479,(0.2155828748247928+0j),(-0.11596727138774565-0.03451404072031973j),(0.04002053876652743+0.17636994088703453j),(-0.21326916365181892+0.35423816163235805j),(0.17504520870440016-0.1525262226465371j),(0.025167249618375492+0.14771163665449383j)
480,(-0.24693139605788933+0j),(-0.22700006922559923+0.14573795182790117j),(0.12951463684612244-0.08498564738166836j),(-0.6847992957341082-0.6254091239677929j),(-0.20318357433294276-0.03373021040009233j),(-0.05852981863549176+0.07640673793005012j)
481,(-0.13408084922617636+0j),(-0.019922499993313483-0.035235612393045845j),(0.10050289338093787+0.1359097522321408j),(-0.5121236850620714-0.9341520356782375j),(-0.14184147849368606-0.07910050230529964j),(0.07551459769089378-0.19627965879392723j)
482,(0.3502651290879474+0j),(-0.26435162626491165+0.016440911293194055j),(-0.1885555300060595-0.2790778731860324j),(-0.244236925274524+0.7812385104605144j),(0.21242654506663244+0.14164554916437555j),(0.05721474737633297-0.08394898930066655j)
483,(0.4320366577324519+0j),(-0.02701447959837043+0.037578237127278244j),(0.0003720459254094033+0.35227332686346335j),(-0.36341108935578814-0.4599485023997852j),(0.12691220250262863-0.11303617652401131j),(0.29738548782474183-0.09268723978226719j)
484,(-0.36644206749665437+0j),(0.31921085151024237-0.4313349135902973j),(-0.0724045618221367+0.2943045448103466j),(0.09908815887935621+0.6370582380014335j),(0.14047102787162571+0.055080996927472974j),(0.1885035762427763+0.06740978837832293j)
485,(-0.19203775963668268+0j),(-0.15791506009888207-0.05801765893652604j),(0.5490386999896172+0.207210197860931j),(-0.4563289262235115+0.6999397994775995j),(0.37670469006120355-0.22293330287936802j),(0.07859856343991775-0.15624090781300048j)
486,(-0.053735723648273614+0j),(-0.22924380482715356-0.183912831052159j),(0.018265297258833524+0.05477634758693723j),(1.2175122329086383+0.2910863715461143j),(0.030326662819720726+0.0520095229864555j),(0.24861008027665302+0.1426764714633365j)
487,(0.1045120456911251+0j),(-0.23380787346663448-0.0388891529823906j),(-0.04391963486799072-0.22925682052681517j),(0.69061138353276+0.23047464062608886j),(0.07059364344440172+0.29860837626638886j),(0.24889847332559722-0.03320589140119631j)
488,(0.00699034703012863+0j),(0.038272754515826735+0.004623808901362759j),(-0.007556399192003196+0.07739310723713619j),(-0.11088517161431617-1.0191067618759067j),(-0.08974858367586973-0.07437700680016815j),(0.054453004775463575-0.12478042519511091j)
489,(0.192461576228466+0j),(0.17441392371832695-0.014823053408463571j),(-0.05424546602503168-0.09139620301097362j),(-0.41529676503738905-0.7694411716109432j),(-0.07861428191510164+0.2432550455812914j),(-0.023462009308031127-0.01112104103197066j)
490,(-0.16366297150622774+0j),(-0.08351805144434889-0.005560632306410469j),(-0.03485900999466828-0.23458592966277772j),(-0.7298985384989597-0.3745821001410133j),(0.4296787122283579-0.23140071948772348j),(-0.22997024300291014-0.035556194232829935j)
491,(0.19419551875747343+0j),(-0.057474602040736365-0.11804096600043897j),(0.03682974348863599-0.3139227125736984j),(0.4083094386931165+0.07953594600833694j),(0.4161877371050095+0.13237222701941273j),(0.31247888582713834+0.11862779305716992j)
492,(0.35342916172648214+0j),(0.012907366756273624-0.03412101907325202j),(0.08585419820767713-0.04349920051693562j),(-0.47352471894044673+0.7828481920530393j),(-0.15282701234429197+0.1876331090366132j),(0.07268724425395964-0.18435254943307272j)
493,(-0.3717754794711505+0j),(0.1169417476389281+0.0426844428605095j),(-0.3557372194509035-0.05170840168654722j),(0.2868397680493364-0.5832610183848805j),(-0.25391268584133636+0.2108849594048381j),(-0.028366190470121892+0.124100688079745j)
494,(0.007328347375767041+0j),(-0.19296047650757556+0.26741104442824215j),(0.09199624110322424-0.2808843997461161j),(0.812806330640347+0.0013956212957140744j),(0.10172817330306821-0.3715823077251093j),(0.19121408220656338+0.07839950608100395j)
495,(-0.2964815987000693+0j),(-0.130354758826636-0.12387581365974588j),(0.019928062601775584+0.0391599317249233j),(-0.7924688037818672+0.406547312390923j),(0.0545018652553667+0.1883210406034927j),(0.15046110407011423-0.19819389998772707j)
496,(0.10566411867011155+0j),(0.1964455336272152-0.06192901231016676j),(-0.01560021180330189-0.22557045199581666j),(0.15891283740149284-1.1724864142621805j),(-0.2405798084702676+0.393796291071805j),(0.18077224189696317+0.14654434409497724j)
497,(-0.21539631148259608+0j),(-0.20724407734802763+0.11481683783950984j),(0.4325195823979602+0.0006168440433094724j),(0.5465247481802157+0.6854792029896004j),(0.07519459372370024-0.13038308588970865j),(-0.08896375400482077+0.11583092946783151j)
498,(-0.5896782151653415+0j),(0.22523787037819298-0.2659460620198744j),(0.15195224741317853-0.16065403334798875j),(-0.7248261931058793-0.4084671754278255j),(-0.10601437479924186-0.1622835509220199j),(0.18156235189713701-0.018635888887162506j)
499,(-0.07398969226055196+0j),(0.04267082279259308-0.09977006965107742j),(0.2844257256890621+0.007398207837323423j),(-0.1618615289016973-0.7005760908993579j),(0.12802188757059035+0.057896406592296765j),(-0.007824058081956395-0.020326031395274807j)
