,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
382,(0.7852920620249986+0j),(0.019598911764081364+0.018955694757007542j),(0.02131342240360235+0.3482738645437356j),(-0.18502863609007691+0.170973406203103j),(-0.17623758141181434+0.06763070730562996j),(0.04419235465520484-0.6894610451099336j),(0.35575323219309646-0.7505117702397888j),(0.021064290821872896+0.179922168428955j),(0.006833295648864901+0.007036457842583376j),(-0.03143157014193623-0.020535710379793966j)
383,(0.29210367612473487+0j),(-0.008543044920580698+0.015780377241709456j),(0.12551852072864916+0.18402824043688504j),(0.18239282844175495-0.03564745300573331j),(-0.1205969824259766+0.3575779511853502j),(0.15688265175875407-0.8990190262605462j),(-0.09660171293461109+0.1835402777858873j),(-0.005866032112745362+0.00587169125164946j),(0.07569221203172628+0.01470773873268924j),(-0.0031562589902858207+0.0014508772026403294j)
384,(0.2189824995134016+0j),(-0.06408658103576087-0.10237626958244629j),(0.01870892469107514+0.06806254715167669j),(0.0384472298021641-0.05143837038938868j),(-0.39851282312895014-0.023528224374125918j),(-0.7799680587827963-0.08708342550705113j),(0.5220704861166171-0.05413289670380515j),(0.14940981980798762+0.08522222563293196j),(0.025480366887988094+0.06145077315808712j),(0.05052117981866004+0.008972005478639532j)
385,(-0.2412047597752489+0j),(-0.1096185373151866+0.012575881040283912j),(0.02697659839745153+0.12285370284566152j),(-0.08307496926218037+0.14121998544961975j),(-0.055168038591976706-0.3134176134765743j),(0.14930588646806114-0.6944332322473323j),(-0.048184977658344244-0.027990503048023613j),(-0.15346842892977403+0.17926073059728778j),(0.041922677820476095+0.11099942220167883j),(-0.034691646262779346+0.03959802759265822j)
386,(-0.014136846295205896+0j),(-0.05637643789555092-0.044284709250892326j),(0.0199445444246687+0.16880667223595386j),(-0.1402128899594506+0.19842941963291488j),(-0.04617033637105037-0.0885738497159446j),(-0.6492001547961149-0.37765302352624563j),(0.47319654547092005+0.0951268921453976j),(0.1000787988381955-0.02398816064258366j),(-0.06773948542642652+0.05255867480697683j),(-0.08066719255049848-0.017246683039054793j)
387,(-0.19842628021158862+0j),(-0.0272363654549756-0.026652193182936452j),(-0.050359026473349756-0.18154152554079953j),(-0.33186596764278053+0.2440123049873475j),(0.347396068214486+0.4780748116922461j),(0.12230154931479881-0.11881774581908641j),(-0.003995039419389973-0.025987430940076044j),(0.3846171398527494+0.011905492604457488j),(-0.07259614524689802+0.06630927179803743j),(0.15598562491515153+0.023655720313896306j)
388,(-0.15874123922022368+0j),(0.08783494936846775-0.02759179318836196j),(-0.10564604200499811-0.02165605220788721j),(-0.22941954628633734-0.2037920897052756j),(0.0451513503895323+0.2625906978795723j),(-0.2764209200993343-0.015216829579433877j),(0.313247830464508+0.2143858448218181j),(0.24672958082703078-0.047870239234623344j),(-0.08005113421111398-0.22411895658086134j),(0.016295141966402305+0.0815567884893563j)
389,(-0.15874123922022368+0j),(0.11767655826469586-0.08100815607733008j),(-0.04378931098692177-0.16859383107854287j),(-0.205065166217167+0.048263496841996816j),(-0.13082889179122056+0.30200833056008486j),(-0.2831030648116028+0.4422837290080298j),(0.5263297519123753+0.3389858676791266j),(0.2332415832734064-0.2907611184629411j),(-0.2020510059927408-0.16928149935956516j),(-0.11931931554342103+0.1166792657192609j)
390,(-0.15874123922022368+0j),(0.11114867932617359-0.003944327001427299j),(-0.20336042324758874-0.09007724501406246j),(-0.21346476454013147+0.049816781706929096j),(-0.1376288108320498+0.10046463703974705j),(-0.12106996973682932+0.39137969380872767j),(0.28508041588734906+0.13030156554619501j),(0.10740905847295332-0.18205524412501528j),(-0.24625597004718683-0.12732088274707543j),(-0.061704877445322645+0.13107944216676115j)
391,(-0.3684826652803338+0j),(0.004914489213129658-0.016356900781138207j),(-0.13400848469456628-0.05918110167688469j),(-0.16565498528134331-0.015421248869542766j),(0.05170656834317841-0.017718061932397437j),(-0.15984301227704997+0.2796176805848776j),(0.3420412579424364+0.26976084945659273j),(0.11614200635049322-0.20090926188517208j),(-0.18359335068133956-0.13162381749847124j),(-0.08923152718078606+0.10772580695410378j)
392,(0.079501178856623+0j),(-0.02656362760961671+0.13955987773429007j),(-0.06308409696025191+0.055194549957593604j),(-0.21184594415051142+0.0362700006380042j),(-0.4932557867148533-0.07305489843387297j),(0.4951543929446265+0.4977512342155468j),(0.0869441093667376-0.48880010702062887j),(-0.021433323954367423+0.22922710585139433j),(-0.17837479081441193-0.06420785370026276j),(0.002428168683017798+0.0009383517660438399j)
393,(0.6764206650703403+0j),(-0.08607598030326298-0.03953730733383318j),(0.151465466350933+0.006872669058612956j),(0.1961631019023049+0.20632981866136263j),(-0.1289655014748929+0.5421035601312093j),(0.280305811030848-0.5708362806393832j),(-0.05490031238554495-0.03402378120425653j),(0.2035430200885887+0.09872293537907156j),(-0.1602671376935397+0.16925803271183681j),(-0.10655349836795103-0.014283723897616207j)
394,(0.009478398091901041+0j),(0.08403581802184801+0.04735213078042141j),(0.08315907254199721+0.10332409907995665j),(0.10929641640767732-0.009854024919896842j),(-0.056498661500054954+0.2410025492664726j),(-0.2265782711174308-0.7874019471961635j),(-0.12833875321240656-0.2464871462222761j),(-0.0131334616639873+0.024384214562549113j),(-0.12756061723034084-0.12300981815620939j),(-0.030634822070297087-0.04431115927626071j)
395,(0.04803796040045394+0j),(0.06291118454166224+0.056046886696569924j),(0.05411798351203233+0.012262668740587367j),(-0.021290697992505478+0.11542587338297741j),(0.4519949496810913-0.366534560313152j),(-0.4722411797961912-0.8433443476347802j),(0.04373610833207543+0.18868298673766862j),(0.09452304651560396+0.021450191894511007j),(-0.03362836694799747-0.22410122882143435j),(-0.06670939499733898+0.04178203402109701j)
396,(0.4009403049085685+0j),(-0.054629129511772415-0.06179659312617103j),(-0.05207593113771512+0.080642312094162j),(-0.06281347964571406-0.2992903690611126j),(0.01611032865889217-0.054179673929340325j),(-0.3317920668439187+0.12978952758213333j),(-0.11118498490635699+0.3237195638185936j),(-0.029674013085875264+0.20564836440521972j),(0.09622284649756216-0.1935119441287484j),(0.10767583555271731-0.054302473014604835j)
397,(-0.2744737242975496+0j),(-0.04936031463279876-0.011483532858747893j),(0.027047113566660314-0.03321247614362613j),(-0.09824147136846487-0.008467513038777016j),(0.049570094651702395-0.198331745815213j),(0.4071998460787132-0.135794746650884j),(-0.40468684335606697-0.5789441956313942j),(0.03901241368318783+0.10118323544382818j),(0.15451035216247047+0.14263929082144744j),(0.009957335697728447+0.01449379741508077j)
398,(-0.16188337334993344+0j),(-0.033283287428717556+0.01356191507248169j),(-0.11295070321993908-0.038558557839368235j),(0.1786417273127762-0.12741801871736128j),(0.26997714745229473+0.20244315016492645j),(0.6190819707856575+0.7067798284614142j),(-0.025659275035388847-0.2816508085519348j),(-0.14504642108351545-0.07360676349230841j),(0.02890443119439433-0.09859566575929998j),(0.05794334180099276-0.07141245940476693j)
399,(0.2788773315014969+0j),(-0.010115886045655817-0.01830426122830034j),(0.07067763294948208-0.0452645474517286j),(-0.1954304279549763-0.15642083965987036j),(0.33995630621585804-0.10027787771511008j),(-0.06329725418512966-0.050452453256825645j),(0.12061954249658084-0.15672593882008576j),(-0.11509060447606656+0.07583355231877956j),(0.11044351694356606+0.10444704839682478j),(0.003692035728746236-0.002900953670989425j)
400,(-0.1861639358931682+0j),(0.0434041157224771-0.1300472332243883j),(0.04228080550966864-0.2297730430198504j),(-0.0514242224072895-0.08705177261374927j),(-0.5568040299469714-0.37211281400344626j),(0.14787064590045157-0.23048750719098404j),(0.09768530432369565+0.03781821768988265j),(0.21161208778874277+0.06233351297915128j),(-0.025468104553096615+0.13503872492083208j),(0.04571919571418503-0.1443300140109675j)
401,(-0.028960887222254705+0j),(-0.016202699026235765-0.0109121735380285j),(-0.14935178385973635+0.0886498327570327j),(0.03045750634863499+0.03559096620926251j),(-0.22354858541115616-0.04920713227679658j),(0.5664146760758451-0.8049844536203068j),(-0.18588775890666828+0.2469550795037095j),(0.027834509840484682+0.12636262374162693j),(0.19690008631832878-0.04573275708069513j),(-0.07204231090000347+0.06824675174965097j)
402,(0.21645408649817488+0j),(-0.03243561732123324-0.012043397390739091j),(0.06691751919288196-0.02562569260452454j),(-0.15863790833910457-0.0962677191462476j),(-0.08545722305308279+0.2738599069843116j),(0.011666541435581726+0.28164308628135065j),(0.4339967190769563+0.2085724449221431j),(-0.050265075384945845-0.013979248734989375j),(-0.08336610658022071-0.10507681186203909j),(-0.08588093190924431+0.1374452844822655j)
403,(0.08610899041201658+0j),(0.044971044664319816-0.02580511427556803j),(0.00881344791200512-0.017085104308727127j),(-0.0324469287487969-0.10797278719242036j),(-0.18794863088828323+0.03899944699114156j),(-0.27471447497422985+0.19007928311301556j),(0.28083096287586323-0.15085418633441036j),(-0.26537079283437226-0.058021093878861486j),(-0.03062183305136583-0.13863519681306002j),(0.08946372603874181+0.061304630277519805j)
404,(0.19678342069274382+0j),(-0.009351933054890973+0.025925846050681912j),(0.08078326013998811+0.14506964635921277j),(0.012419989102797995+0.09841929029962296j),(0.21087039941389252+0.17592084103318617j),(-0.6318856150944019-0.15692814432036262j),(0.11142871202900141-0.07631864235121982j),(-0.0416195563625287-0.097303950046999j),(0.07892729691638573-0.12915392389217317j),(0.037989431761068386-0.027991038688579294j)
405,(0.08776074767458479+0j),(0.15847580002554937+0.019686737694773724j),(-0.10668258035828562-0.2612641005077952j),(-0.23894854945418903+0.15424005135161625j),(0.00670422938907508+0.34600359545854753j),(-0.40110053663586576-0.08666296610100581j),(0.04090441452932304-0.03492787617552193j),(0.03240341675145779+0.2138280588092204j),(-0.01483139752416738-0.1467284754213779j),(-0.012628339392219126-0.12754505228935503j)
406,(0.6140724910240714+0j),(-0.14304144794764884+0.14102030575401306j),(-0.04509432905820822-0.12936741605911944j),(0.04072181285115663-0.4266379203034495j),(-0.13346767999758516+0.18713064909918214j),(0.2680141616982816+0.012712708083492313j),(0.13554489271582315-0.16654361209270918j),(-0.06023658962700746+0.06278556769345356j),(-0.05677367406415958-0.09683681444927184j),(-0.01884144188994601-0.023759195530367122j)
407,(0.10147549189748767+0j),(-0.11321013341435937+0.03381033857790405j),(0.044696886257827875-0.1857090818219157j),(0.22030185364919602+0.02593362868684395j),(-0.4783148656276565+0.41254921255714827j),(0.18887840668100278+0.24563949910863092j),(-0.11963681219824934-0.23854197499038646j),(0.17618669062761216+0.1920165944803827j),(-0.06427462747380987+0.16473065526668712j),(-0.13650650196211409+0.07877465057765937j)
408,(-0.08082458615640109+0j),(-0.16913666358998558+0.004642951750543101j),(-0.12866983089588607-0.02798948348917234j),(0.11557885402615788-0.004237011731914033j),(-0.3740678220980553+0.1458839945079375j),(0.5037445732340787+0.32862088303329273j),(0.026542117314494816-0.14488303584675044j),(-0.059803886035932195-0.0798945239624386j),(-0.11176392432219302+0.04612550623079664j),(-0.013622845458920356+0.011221090404016268j)
409,(-0.013072535633894294+0j),(0.003049055130805188-0.03444725985664955j),(0.05412955506523033+0.08360897622784351j),(-0.18608983540668886-0.0674885407796848j),(0.08313625651878657-0.017369595789044942j),(0.7243277651691533+0.14526894555031192j),(-0.08010816260265816+0.1582768945343871j),(-0.22439316982633623+0.030334236146468095j),(-0.04475993623950826+0.013178479850293287j),(0.006516153403618987+0.02115851429764405j)
410,(0.46986435219332356+0j),(-0.007061420691879462-0.06159383822213443j),(0.3035358811436144-0.05924206787505729j),(0.027149492362929815+0.08991088423670672j),(-0.4972512221678533-0.04591809933522735j),(0.5626848140635182+0.01198590517449176j),(0.04900534250658834-0.3120790429232031j),(0.07639064089363193+0.1292910815736744j),(0.05089466903805444-0.15728078357023578j),(-0.09674586760627191+0.0378924401747084j)
411,(0.232358937090059+0j),(-0.06556555975324635-0.06824243994632644j),(-0.06079500601892144+0.012899412808441982j),(0.17293872016351788+0.2089057974001765j),(-0.1600794544513458+0.09233109083388581j),(0.14883173702375088-0.44743920486427385j),(-0.039284436955426515+0.29481875753273534j),(0.23179497382137781-0.03445192963191614j),(-0.16670273665003937+0.03142851553695348j),(0.02913076296809753+0.04219574122626759j)
412,(0.20621258590395458+0j),(0.04787507457627625+0.005205050660238082j),(0.0535514668374443-0.01736944980798355j),(-0.08010778138836577+0.19130979986593505j),(-0.5248391489027785-0.21261525413870275j),(0.659637296686648-0.6173098618734321j),(-0.21308017440832633-0.003855303282984412j),(0.026056483468487497+0.07309546314223798j),(-0.01974000722702067+0.08387290214812018j),(0.163483058908865+0.05824652979941529j)
413,(0.31355128027901313+0j),(-0.13310537748852938-0.07734477618617042j),(0.037137065168476924-0.1193300363921155j),(0.19389556696329677+0.12433082823370407j),(-0.24811734907712377+0.3012014762272795j),(0.6356991505826549+0.27447501287588133j),(-0.12215960424081869-0.1681407333501715j),(0.1431931712510794+0.02831064691180891j),(0.11763139265771745+0.06867795316068584j),(-0.10688794066476079+0.0855318525200632j)
414,(-0.19142681689231786+0j),(0.01600610836676552+0.010085821479180168j),(0.02755821336320284-0.10302037888637584j),(0.03297299113669986-0.021888795534657193j),(-0.13302760619269463-0.008221298965678178j),(0.7570050789665085+0.3957243850993959j),(-0.2325381080523274-0.01441984524549441j),(-0.1236861602770431-0.07019202546394052j),(-0.003184788034834183+0.19065831306338704j),(0.050369384865350926-0.039879036350717406j)
415,(-0.27937519103779573+0j),(0.11089859267879443+0.05302496089355971j),(-0.17027503526259452-0.048614442844764856j),(-0.11774799375461238+0.23400251027622118j),(0.20298074216956588+0.1249682445956444j),(-0.12130904490803565+0.9670130119341007j),(-0.013622655117507397-0.0781644837803497j),(-0.15881066867094948+0.13202181176652217j),(-0.011179972967211058+0.023260239927517835j),(-0.020515320979189858-0.06065174829824421j)
416,(0.37554069499236914+0j),(-0.1175228920691458+0.10921049570945837j),(-0.056026211615089014-0.06146070096009355j),(0.13164046558038775-0.09508489057092359j),(-0.17516999675432862-0.37953096752084187j),(0.031158773952645876+1.0226723650981668j),(0.32961727623349596+0.04874972570328532j),(-0.08499106432055525+0.02062870619718913j),(0.07103971993003493+0.00015791720960538908j),(-0.034103520058534606+0.018809631732713952j)
417,(-0.2741396687073654+0j),(-0.07866464885677256-0.08936407980912922j),(-0.23445118026026315+0.10127649426876295j),(0.03050190985900072+0.023761463334005972j),(0.16862463179401757-0.3811385219703104j),(0.1373095779290418+0.33617874005449844j),(0.22363159889817352-0.42277314979936537j),(-0.047903397865642454-0.00382761396523828j),(-0.07021890153290766+0.17192767795029337j),(0.10195834226747773-0.03540989850706837j)
418,(0.5547846770078712+0j),(-0.006728703898400077-0.07403338361102252j),(0.07811024863153698+0.06956149967399133j),(-0.15664604601510568+0.0531350296101002j),(-0.06304612974413443+0.2102740333560373j),(0.03343032040224694-0.2442609737154703j),(0.4740385498192821+0.2483479683805921j),(-0.03550787899910889+0.05999503314881975j),(-0.0913747900950902-0.11124443198947828j),(0.05362959673057737+0.05657473118131741j)
419,(-0.289354010218011+0j),(0.09774535608390997-0.04942176852696398j),(0.04961625980244655+0.06046308546042413j),(0.14350627306923963-0.14068532038579684j),(0.06902980021806979+0.28890251027929753j),(0.5749666624492703-0.0581540709786525j),(0.07457724916573079-0.16840837512361406j),(0.26689320214952866+0.2349751541288401j),(-0.10715278139796167+0.06964158256544026j),(-0.0648505659827521-0.04263726166633755j)
420,(0.13360222706791489+0j),(-0.04791306271416344+0.019705719268621087j),(-0.11740934514811505-0.12775379826944583j),(-0.0499416970295711+0.2775541959209976j),(0.04731791380522281-0.05427916516780866j),(-0.18560742675398198+0.8927686750344509j),(0.09450494899209479+0.0847814419524995j),(-0.03558918993769969-0.09367076402380445j),(-0.07010365839882181-0.04203493262543284j),(0.02984043792475418+0.09575285208608822j)
421,(-0.46642559269428213+0j),(0.005941808438323048+0.04327513494050053j),(-0.0473100458393441-0.07165110570981317j),(-0.01109263016630771+0.061959918194413065j),(0.01248935933541348-0.19846942496142309j),(0.3440210520630275+0.8243083828729131j),(0.35546351273353705-0.02491469305275995j),(-0.040992622025942775-0.3036062792759768j),(-0.16020282150332477+0.12220005194466593j),(0.0046676118755344526+0.02153339501826935j)
422,(-0.14702997094431663+0j),(-0.014030125856817136+0.035943677810106114j),(-0.020282283362797394-0.014205136296204901j),(-0.11094651342109742+0.18811091912599626j),(0.3749259764811733-0.24412805176416802j),(0.2316634711679371+0.025625296681686442j),(0.2712570212819962+0.5747853169619812j),(-0.10449608481725275-0.032941645956958386j),(0.06697059582718803+0.05703691795938034j),(-0.0505992400209043-0.06247284964548072j)
423,(0.011133133142473384+0j),(0.06149702778902929+0.044896512454571186j),(-0.037466007792747114+0.03865204918268876j),(-0.05223779641521129+0.11148590290204385j),(-0.0032366361371088115-0.017890642173851595j),(0.5696453867878838+0.6473267393137473j),(-0.2876864203176426-0.12199520338074188j),(-0.022978400095660396+0.39822286991561207j),(-0.06924816957702223+0.08696222509779615j),(0.04056108197633706-0.02974798177059451j)
424,(-0.44846380771088856+0j),(0.05507822023792552-0.015683947036237288j),(-0.08679644204954629+0.003680053174537082j),(-0.05794547163558192-0.09019760722686873j),(-0.10632855223674734-0.25209903279075335j),(0.1710087733319581-0.5135491635926935j),(0.4454049907518769+0.3114904449956917j),(-0.13790424156032974+0.12505582159637604j),(0.040680577743862974+0.04516300098061962j),(-0.09832825181869521+0.06708542233339994j)
425,(-0.45823014926553335+0j),(-0.010491229279568207+0.05472736766539258j),(0.13840867489893283-0.0706843335702352j),(-0.32332329247732483-0.024765520202487186j),(-0.33706157395058034-0.14649656102630726j),(-0.894334789636972+0.23649540510512324j),(0.1606769733898162+0.19817395076781105j),(0.2035279808911472-0.14315378252900407j),(-0.03969190600425678+0.09669010259696197j),(-0.054087204727436736-0.02145190238281888j)
426,(-0.11058332525252607+0j),(0.003167745199686285-0.11635146754507678j),(-0.12870923746739998+0.02245213976921813j),(0.027697830107223542+0.027133953553609078j),(-0.02047438235825174-0.3848258806871769j),(0.4521950857021777+0.5696399714121788j),(0.01734057409998753-0.3843180245713629j),(0.10665609520635663-0.012413087863812601j),(0.04830832914833304+0.00895544493193369j),(-0.10107166876644298+0.021234309710850528j)
427,(0.32324273205349546+0j),(0.00549970501078506+0.025334947524659215j),(-0.0001877730540597103-0.11744429687915771j),(-0.07241903107723396-0.060534309294360725j),(0.4986082025173287+0.13929038256761805j),(-0.20614376148868493-0.3734182810309547j),(0.1974128629562297+0.39568855404787323j),(-0.3698952488414617-0.12278836918177838j),(-0.023268604436123927-0.145703804267379j),(0.09033777046835599+0.044485914288153086j)
428,(0.11891479850119752+0j),(0.068470413713451+0.11093208092220627j),(-0.042033211446873144-0.031776202537571914j),(-0.0375279497998372-0.1184916955210931j),(-0.1699377739714809+0.2508803753582375j),(-0.13740383446001955-0.42791055973001124j),(0.14344978329731994-0.2152485969855247j),(0.05498537122679059+0.17843165600134286j),(0.000425661117069924-0.0356241793234448j),(-0.16621089322810156-0.09348354510599136j)
429,(-0.26980845774872525+0j),(0.03683741949109194-0.10780077681436319j),(-0.05994595608454362-0.0006082325217107096j),(0.09584055370937108-0.0483294909941083j),(-0.11404798016533993+0.13684256712444967j),(0.3593745249489218-0.6647776748097783j),(0.42074991343096857-0.1551729126266164j),(-0.27322903638870005+0.164153516527481j),(0.028175806165479485-0.09149509626305952j),(-0.056087701578042715-0.0502286112494871j)
430,(-0.45176229715533867+0j),(-0.0005557137759131525+0.09510191505890439j),(0.09227855074129503-0.0629187788836583j),(-0.23794451145799378+0.17935251421126247j),(-0.058227933550303895+0.2506797372937184j),(0.8328608557678144+0.29222047353942204j),(-0.24011963622880986-0.024084630197523216j),(-0.17296755789096374-0.02045771936364793j),(-0.048475244359256486-0.18081390559726304j),(-0.09724355061557252-0.053294935181539355j)
431,(0.2255085744002878+0j),(-0.09710311806695587+0.008705098134194202j),(-0.08276455061783734+0.045296496179821726j),(0.14343795881232635+0.13262815061647604j),(0.31761960335639944+0.2700808622439504j),(0.8656702199026585+0.6885653463070759j),(-0.20124256850216463-0.4477810641943917j),(0.006462041332995813+0.014901388811154645j),(-0.1815387307291413-0.02861133272430364j),(-0.02671514401455034+0.004232417176812289j)
432,(-0.40327446344333984+0j),(0.017706980958452745-0.13372295131816592j),(-0.0930184229898332-0.07614084831306472j),(0.1017541632139847-0.08593074346369134j),(0.08577272068667087+0.29856677126402537j),(0.9123715738257572+0.2495042510153438j),(-0.25017634885585094-0.04381825565204334j),(-0.01336816265052286+0.0805784173344957j),(-0.03878143037703426+0.12302350615713346j),(0.024057658271384452+0.005199222800621527j)
433,(0.14143989098584217+0j),(0.04218962008406302+0.019801604546057703j),(-0.12537956922022295-0.004264182879801012j),(0.08009975723740095-0.05419428353141301j),(-0.21106787565667998+0.23981573411805757j),(0.7152361344261218+0.15382945076749652j),(-0.3836303893818967+0.2983182861089544j),(-0.10782675476986638+0.09557110464625138j),(0.11187809397507541-0.061849046702099855j),(0.0002001698992892269+0.006030897408824363j)
434,(0.007615733115786408+0j),(0.12138158076731352-0.07913208537670258j),(0.0965564598305688+0.03487124175509713j),(0.012714003752237843-0.2548610440457644j),(-0.03151250493327741-0.48285075288789664j),(0.2442596373210938+0.7050132348758384j),(0.2966097291643452-0.08235015287894518j),(0.06324117054806065+0.049046750307857274j),(-0.03263593960154654+0.07931473253002062j),(0.034823331729786244-0.0340459972113647j)
435,(0.23028535431071992+0j),(-0.07773694904365595+0.08219220394239118j),(0.010609954503330632+0.06925848617063735j),(-0.12866688793874775+0.2148909365281804j),(0.0840606245714652+0.08294646126521757j),(0.8352799033313492+0.027213328497923114j),(0.07700611119603933+0.26557480995617117j),(-0.14489361779466384+0.054756507213278356j),(0.1595642670949334-0.06550773325743009j),(0.0018418811251196543+0.0016354801169953977j)
436,(0.04825019930753975+0j),(-0.07370316976112767+0.06346968769825256j),(0.0355886910015146+0.08070425665953138j),(-0.07163093044193554-0.0815616374245368j),(0.13396179864291935-0.10959679631864598j),(-0.15930635654680858-0.44857118697972087j),(-0.0890272010951192-0.04952382657896059j),(-0.003696733585280938-0.38324546412673755j),(-0.013011056502267858-0.04073064020795766j),(-0.08473128283969886+0.04695766021187831j)
437,(0.653710707621634+0j),(0.08154072798934711-0.12645918503667655j),(0.018250017615195874+0.23553624530835193j),(-0.11713301823240631+0.10463157898396803j),(0.2328879932469729+0.20846239583381979j),(0.39373279980828935-0.2850258986807261j),(-0.49045835162317036-0.22892029888561716j),(-0.011683124667240936-0.4166150400999167j),(0.05919896567060612+0.1460153047371034j),(0.1433048204940276+0.05816419678962862j)
438,(0.3533365897418824+0j),(-0.0626243431289968-0.03723204741994582j),(0.005460468243204571-0.05017913334108409j),(-0.19931903766530618-0.2685996334751139j),(0.42488454746384796+0.25343692886252295j),(0.2083150487901627+0.4927612478001851j),(-0.0028299086006708177+0.172303614157928j),(-0.12023423619508566+0.0350371774427526j),(0.011893391796390644-0.09015174228190365j),(-0.054625864159207387+0.011958771539265521j)
439,(-0.41239289374539967+0j),(-0.02169817788896352-0.028854767427034717j),(-0.0018516864150514706-0.1835227700023038j),(-0.2299217327128491+0.3172357402220302j),(0.004843197677610954-0.10554498056522965j),(-0.0011699343052121586-0.08134661478037336j),(0.07604668177766388-0.07477491569006209j),(0.0056171852897075845+0.010854751830241713j),(0.08151975903865767-0.13493758252226418j),(0.03986154369994184-0.16185879720726143j)
440,(-0.1510763512196319+0j),(-0.12005000130587164+0.05863542293268707j),(-0.017860910999601957-0.01934334734833035j),(-0.2689794801906529-0.17296198279884129j),(-0.045184422225202484+0.19188361464248682j),(-0.5426175182424228-0.19664815163321414j),(0.20783150522654287-0.2360978075623379j),(-0.07239230813386391+0.07355502821541843j),(-0.02515112204346261-0.161654050641938j),(0.11063556787790127-0.004211843130447481j)
441,(0.23988670501242426+0j),(0.021548798909717518-0.008305730319827473j),(0.1800400471398414-0.011297220420144775j),(-0.04989007960470923+0.20107327471421763j),(-0.4785677684703122+0.5190978073170227j),(0.20767123346042493-0.078368976079816j),(0.15447071234922166-0.09648426931096003j),(0.009697121219938397+0.058514509024077496j),(-0.023977379359383884+0.0581346972522251j),(-0.06793114517395632+0.04116407326575233j)
442,(-0.23591684824293135+0j),(0.07680058252019217+0.061766398002338185j),(0.17416885973769886+0.0004313463141125684j),(-0.2096043634773147-0.037929674472284694j),(0.11490326446497523-0.11129761187332902j),(-0.03982639253761898-0.7170049474005585j),(-0.09354667548934277-0.09828435694942074j),(-0.006598581891854784+0.061136555662552085j),(-0.029267993407068392+0.14192577117564506j),(0.02070734470161962+0.025385538584014794j)
443,(0.36934485064834965+0j),(-0.06467051414026803-0.03664153566335637j),(0.05730643505555701+0.08929100923748085j),(0.3562619791934202+0.08335567793940582j),(0.005241987060549291-0.1300998139836204j),(-0.8660070445482654-0.31159454351936866j),(0.046272036059100505+0.13843408439657032j),(-0.08881746028765598-0.05646929684355266j),(0.07273777977099968-0.10048851498024541j),(0.10513412678671975-0.016572870312358632j)
444,(0.033936449994132645+0j),(-0.0017139556547489665+0.050491000435113134j),(0.04009577155028305-0.03240306943200771j),(0.18968463742616828+0.06298442323174228j),(-0.19060391503584417-0.09026859500828606j),(-0.7396998396117723-0.7938187585512428j),(0.2561314050640958-0.22091840659399092j),(-0.05665994026221694-0.14379761811305872j),(0.1708135999741886-0.16326577082878502j),(-0.06527626950374582+0.06013161213244747j)
445,(0.40962468652376005+0j),(-0.06305772251113678-0.0721828865890337j),(0.012230772944270503+0.011375347907250276j),(0.015538566837379947+0.07523096245592607j),(-0.20300543458500853+0.15548075552526716j),(0.30953012928160867-0.6620700886668976j),(0.13541185449412202+0.15455983097222945j),(0.2768775027479292+0.07687463892260263j),(0.12284765935807856+0.28127967608641236j),(-0.047832684927905135-0.08651030265125068j)
446,(0.13921170580330672+0j),(-0.020929764541863793+0.0895180805338441j),(0.047995664113893-0.004732702696319029j),(0.012387001873296244-0.021358081079680097j),(0.1770546986379959-0.03038864408444278j),(-0.6865760273486491-0.8450373542815622j),(0.04655368188573323-0.17551494909215504j),(0.10796763009631317-0.23456215141260145j),(0.012981987244289298-0.12855398893073283j),(-0.0697165522499511-0.054299114294871095j)
447,(0.08052773525744472+0j),(-0.02031378257240528+0.12936712779233128j),(-0.14416940456486793+0.030827741624053884j),(0.11171298501932458-0.06013241403240681j),(0.052584295362910885-0.008928962479062793j),(-0.3008733118332827-0.8691356754339522j),(0.006064260482856257+0.22486524681402037j),(0.17871046796923268+0.05193114532696751j),(-0.09692198915389737+0.049251235591728976j),(0.04289289884592961+0.03279776627588333j)
448,(0.1871626959757041+0j),(0.08628897196314925+0.08252589948760791j),(-0.1004883717716666+0.15938289357863678j),(-0.25646792488378356-0.00458856101541608j),(0.31439366544341435+0.06910305889389408j),(-0.1292014179677952-0.32304094180068504j),(0.023834072062008965+0.26207152090537106j),(0.20360186908756683-0.03730860097786074j),(-0.0353289526398233+0.12699016588906212j),(-0.07380031193596395-0.013756333377428452j)
449,(0.3770285275838334+0j),(-0.0124601268573356-0.13006945010307225j),(-0.1893027474775578+0.13899543603656742j),(0.0304611731457684+0.1658481808809564j),(0.48403018840463513+0.09656247873156606j),(0.06447607686002331-0.7917606347918656j),(0.16835775143455214-0.02046366730295654j),(0.09492067502431045+0.2174221446271204j),(0.09408165393650395+0.022333239048669504j),(0.04866209506181633-0.010159262172803885j)
450,(0.39389073444026707+0j),(0.022871587504544363-0.040203395252696165j),(-0.06027163893399232+0.16885999538175803j),(-0.022488717805719535-0.10257660303750726j),(0.35068158789636067+0.21917968054976622j),(-0.2467135113003326-0.2477121992168054j),(-0.05475396972970156-0.0722405338839742j),(0.09224626062671226+0.03577384976532979j),(-0.045854324311489746+0.0991303221567562j),(-0.0004579519603503564-0.03102447974109631j)
